Node_ID,Interest,Extraversion
440,Art,0.72
441,Art,0.96
442,Travel,0.98
443,Books,0.84
444,Art,0.67
445,Gaming,0.62
446,Gaming,0.9
447,Music,0.82
448,Cricket,0.25
449,Books,0.69
450,Art,0.73
451,Art,0.07
452,Travel,0.55
453,Gaming,0.3
454,Books,0.14
455,Cricket,0.54
456,Coding,0.46
457,Gaming,0.84
458,Music,0.37
459,Books,0.65
460,Travel,0.27
461,Gaming,0.74
462,Books,0.27
463,Coding,0.38
464,Cricket,0.24
465,Books,0.44
466,Books,0.21
467,Cricket,0.27
468,Music,0.49
469,Books,0.76
470,Art,0.33
471,Cricket,0.63
472,Cricket,0.52
473,Books,0.55
474,Books,0.31
475,Coding,0.74
476,Books,0.61
477,Gaming,0.81
478,Books,0.24
479,Music,0.18
480,Books,0.96
481,Music,0.97
482,Art,0.55
483,Music,0.89
484,Coding,0.26
485,Gaming,0.72
486,Travel,0.12
487,Art,0.09
488,Art,0.54
489,Travel,0.07
490,Music,0.87
491,Gaming,0.73
492,Coding,0.91
493,Coding,0.35
494,Art,0.65
495,Coding,0.27
496,Music,0.61
497,Coding,0.15
498,Books,0.19
499,Coding,0.33
500,Coding,0.88
501,Gaming,0.95
502,Art,0.04
503,Cricket,0.58
504,Art,0.45
505,Gaming,0.12
506,Coding,0.0
507,Gaming,0.02
508,Art,0.98
509,Art,0.87
510,Books,0.34
511,Travel,0.54
512,Books,0.35
513,Music,0.76
514,Art,0.39
515,Gaming,0.68
516,Travel,0.88
517,Art,0.34
518,Art,0.02
519,Coding,0.6
520,Music,0.68
521,Coding,0.42
522,Travel,0.97
523,Cricket,0.46
524,Gaming,0.71
525,Coding,0.06
526,Music,0.95
527,Travel,0.06
528,Cricket,0.87
529,Gaming,0.91
530,Coding,0.48
531,Books,0.72
532,Travel,0.87
533,Travel,0.77
534,Coding,0.5
535,Coding,0.97
536,Coding,0.27
537,Coding,0.15
538,Art,0.1
539,Travel,0.5
540,Coding,0.09
541,Coding,0.82
542,Cricket,0.47
543,Music,0.09
544,Art,0.56
545,Books,0.15
546,Cricket,0.97
547,Coding,0.79
548,Travel,0.57
549,Gaming,0.21
550,Cricket,0.76
551,Coding,0.91
552,Music,0.84
553,Coding,0.58
554,Cricket,0.62
555,Music,0.14
556,Cricket,0.61
557,Art,0.52
558,Art,0.54
559,Coding,0.2
560,Cricket,0.65
561,Travel,0.38
562,Gaming,0.95
563,Books,0.98
564,Books,0.21
565,Gaming,0.09
566,Books,0.5
567,Art,0.59
568,Music,0.1
569,Coding,0.81
570,Travel,0.81
571,Art,0.67
572,Travel,0.64
573,Coding,0.62
574,Art,0.19
575,Books,0.06
576,Art,0.48
577,Coding,0.79
578,Art,0.57
579,Travel,0.87
580,Books,0.52
581,Cricket,0.56
582,Art,0.9
583,Gaming,0.88
584,Books,0.56
585,Art,0.48
586,Travel,0.22
587,Gaming,0.42
588,Music,0.49
589,Gaming,0.33
590,Coding,0.92
591,Gaming,0.7
592,Travel,0.71
593,Coding,0.07
594,Music,0.63
595,Books,0.19
596,Cricket,0.11
597,Books,0.29
598,Travel,0.73
599,Coding,0.01
600,Coding,0.34
601,Books,0.3
602,Art,0.33
603,Books,0.62
604,Travel,0.9
605,Books,0.81
606,Art,0.4
607,Travel,0.98
608,Cricket,0.21
609,Cricket,0.6
610,Coding,0.59
611,Coding,0.02
612,Cricket,0.25
613,Art,0.18
614,Art,0.37
615,Music,0.26
616,Gaming,0.7
617,Travel,0.92
618,Gaming,0.84
619,Cricket,0.74
620,Coding,0.71
621,Cricket,0.82
622,Art,0.82
623,Coding,0.94
624,Music,0.77
625,Books,0.62
626,Travel,0.49
627,Books,0.76
628,Travel,0.84
629,Books,0.2
630,Travel,0.95
631,Travel,0.96
632,Travel,0.91
633,Coding,0.72
634,Coding,0.37
635,Art,0.15
636,Coding,0.74
637,Music,0.06
638,Music,0.4
639,Music,0.58
640,Coding,0.83
641,Art,0.67
642,Cricket,0.71
643,Books,1.0
644,Coding,0.44
645,Coding,0.3
646,Gaming,0.9
647,Cricket,0.11
648,Art,0.16
649,Art,0.28
650,Art,0.95
651,Gaming,0.68
652,Cricket,0.18
653,Music,0.46
654,Art,0.92
655,Cricket,0.44
656,Coding,0.7
657,Travel,0.1
658,Cricket,0.97
659,Art,0.6
660,Coding,0.63
661,Art,0.65
662,Music,0.05
663,Coding,0.95
664,Travel,0.61
665,Books,0.62
666,Cricket,0.61
667,Travel,0.87
668,Books,0.2
669,Cricket,0.84
670,Art,0.33
671,Music,0.6
672,Cricket,0.09
673,Art,0.76
674,Art,0.86
675,Cricket,0.71
676,Art,0.66
677,Books,0.35
678,Gaming,0.07
679,Gaming,0.82
680,Music,0.09
681,Travel,0.44
682,Music,0.38
683,Travel,0.9
684,Travel,0.54
685,Books,0.69
686,Cricket,0.2
687,Coding,0.07
688,Coding,0.54
689,Music,0.78
690,Books,0.48
691,Music,0.22
692,Books,0.22
693,Travel,0.06
694,Books,0.28
695,Cricket,0.92
696,Books,0.46
697,Travel,0.01
698,Coding,0.73
699,Gaming,0.74
700,Gaming,0.36
701,Music,0.62
702,Music,0.88
703,Art,0.95
704,Coding,0.2
705,Coding,0.81
706,Cricket,0.18
707,Travel,1.0
708,Books,0.07
709,Travel,0.2
710,Travel,0.89
711,Cricket,0.9
712,Travel,0.25
713,Art,0.44
714,Coding,0.64
715,Travel,0.45
716,Gaming,0.36
717,Coding,0.12
718,Art,0.37
719,Travel,0.65
720,Gaming,0.36
721,Art,0.91
722,Coding,0.13
723,Art,0.15
724,Coding,0.83
725,Gaming,0.25
726,Music,0.59
727,Art,0.82
728,Coding,0.9
729,Books,0.82
730,Cricket,0.8
731,Music,0.33
732,Books,0.13
733,Art,0.64
734,Coding,0.36
735,Coding,0.56
736,Books,0.21
737,Travel,0.59
738,Coding,0.42
739,Books,0.33
740,Coding,1.0
741,Travel,0.26
742,Cricket,0.12
743,Art,0.59
744,Books,0.85
745,Travel,0.58
746,Art,0.25
747,Gaming,0.88
748,Travel,0.71
749,Coding,0.69
750,Travel,0.35
751,Coding,0.04
752,Books,0.41
753,Books,0.5
754,Travel,0.99
755,Cricket,0.58
756,Books,0.46
757,Music,0.17
758,Coding,0.07
759,Cricket,0.84
760,Books,0.04
761,Art,0.23
762,Coding,0.17
763,Coding,0.78
764,Music,0.38
765,Travel,0.92
766,Travel,0.6
767,Books,0.38
768,Books,0.54
769,Travel,0.4
770,Art,0.3
771,Coding,0.57
772,Cricket,0.57
773,Books,0.15
774,Music,0.11
775,Books,0.51
776,Music,0.24
777,Travel,0.38
778,Cricket,0.36
779,Coding,0.89
780,Coding,0.18
781,Books,0.35
782,Cricket,0.7
783,Travel,0.49
784,Coding,0.3
785,Books,0.52
786,Cricket,0.3
787,Art,0.69
788,Music,0.78
789,Travel,0.54
790,Books,0.31
791,Cricket,0.07
792,Music,0.43
793,Gaming,0.28
794,Art,0.68
795,Books,0.92
796,Travel,0.15
797,Travel,0.0
798,Coding,0.5
799,Cricket,0.96
800,Books,0.44
801,Books,0.07
802,Coding,0.62
803,Coding,0.57
804,Gaming,0.5
805,Travel,0.81
806,Art,0.08
807,Books,0.89
808,Art,0.49
809,Cricket,0.04
810,Music,0.87
811,Books,0.67
812,Gaming,0.42
813,Cricket,0.48
814,Cricket,0.83
815,Books,0.64
816,Coding,0.39
817,Cricket,0.14
818,Gaming,0.79
819,Art,0.7
820,Cricket,0.58
821,Books,0.54
822,Music,0.2
823,Coding,0.48
824,Music,0.13
825,Travel,0.76
826,Books,0.99
827,Art,0.71
828,Art,0.78
829,Gaming,0.5
830,Music,0.86
831,Gaming,0.42
832,Books,0.95
833,Cricket,0.56
834,Music,0.27
835,Coding,0.67
836,Gaming,0.59
837,Travel,0.47
838,Art,0.13
839,Coding,0.11
840,Coding,0.71
841,Music,0.55
842,Coding,0.8
843,Books,0.02
844,Books,0.98
845,Cricket,0.95
846,Books,0.91
847,Music,0.73
848,Gaming,0.07
849,Music,0.56
850,Music,0.59
851,Gaming,0.75
852,Coding,0.42
853,Coding,0.28
854,Coding,0.95
855,Music,0.69
856,Travel,0.46
857,Coding,0.03
858,Travel,0.14
859,Gaming,0.64
860,Travel,0.22
861,Travel,0.4
862,Art,0.43
863,Coding,0.33
864,Coding,0.47
865,Music,0.95
866,Gaming,0.49
867,Coding,0.36
868,Cricket,0.48
869,Music,0.2
870,Music,0.05
871,Books,0.98
872,Art,0.4
873,Travel,0.02
874,Cricket,0.33
875,Books,0.64
876,Travel,0.39
877,Cricket,0.02
878,Music,0.57
879,Gaming,0.31
880,Cricket,0.26
881,Art,0.11
882,Music,0.37
883,Travel,0.39
884,Art,0.23
885,Cricket,0.27
886,Coding,0.08
887,Travel,0.2
888,Art,0.44
889,Art,0.27
890,Gaming,0.17
891,Art,0.5
892,Books,0.27
893,Cricket,0.35
894,Art,0.07
895,Cricket,0.25
896,Music,0.42
897,Books,0.58
898,Music,0.14
899,Books,0.93
900,Art,0.43
901,Coding,0.94
902,Travel,0.27
903,Books,0.23
904,Travel,0.11
905,Music,0.92
906,Travel,0.85
907,Books,0.08
908,Gaming,0.74
909,Books,0.99
910,Art,0.28
911,Art,0.63
912,Music,0.65
913,Gaming,0.4
914,Coding,0.51
915,Books,0.02
916,Cricket,0.47
917,Music,0.76
918,Travel,0.67
919,Cricket,0.43
920,Travel,0.57
921,Music,0.73
922,Gaming,0.09
923,Books,0.64
924,Books,0.18
925,Gaming,0.28
926,Books,0.93
927,Cricket,0.02
928,Art,0.56
929,Music,0.78
930,Cricket,0.98
931,Coding,0.78
932,Books,0.14
933,Books,0.25
934,Books,0.96
935,Gaming,0.39
936,Gaming,0.21
937,Books,0.21
938,Music,0.93
939,Books,0.66
940,Books,0.39
941,Coding,0.17
942,Travel,0.04
943,Music,0.99
944,Books,0.06
945,Gaming,0.4
946,Gaming,0.69
947,Art,0.41
948,Travel,0.21
949,Art,0.23
950,Music,0.82
951,Travel,0.87
952,Travel,0.94
953,Books,0.68
954,Books,0.32
955,Travel,0.34
956,Gaming,0.13
957,Art,0.54
958,Coding,0.43
959,Coding,0.41
960,Gaming,0.36
961,Books,0.89
962,Gaming,0.61
963,Art,0.95
964,Gaming,0.76
965,Books,0.98
966,Travel,0.49
967,Cricket,0.93
968,Art,0.09
969,Gaming,0.56
970,Travel,0.37
971,Coding,0.32
972,Art,0.36
973,Gaming,0.32
974,Art,0.11
975,Travel,1.0
976,Coding,0.33
977,Books,0.15
978,Cricket,0.74
979,Books,0.06
980,Cricket,0.16
981,Books,0.74
982,Gaming,0.48
983,Books,0.49
984,Music,0.99
985,Art,0.46
986,Art,0.14
987,Art,0.39
988,Travel,0.12
989,Cricket,0.83
990,Coding,0.37
991,Books,0.69
992,Travel,0.52
993,Music,0.16
994,Art,0.1
995,Books,0.07
996,Books,0.31
997,Travel,0.61
998,Travel,0.73
999,Gaming,0.81
