Node_ID,Interest,Extraversion
202,Books,0.8
203,Music,0.9
204,Coding,0.28
205,Music,0.43
206,Cricket,0.19
207,Music,0.65
208,Cricket,0.34
209,Cricket,0.52
210,Travel,0.87
211,Music,0.73
212,Music,0.92
213,Cricket,0.72
214,Coding,0.23
215,Books,0.91
216,Cricket,0.06
217,Art,0.77
218,Coding,0.59
219,Coding,0.39
220,Gaming,0.43
221,Travel,0.38
222,Art,0.45
223,Travel,0.92
224,Music,0.53
225,Cricket,0.51
226,Gaming,0.65
227,Coding,0.35
228,Gaming,0.52
229,Gaming,0.53
230,Gaming,0.59
231,Art,0.57
232,Music,0.84
233,Cricket,0.53
234,Cricket,0.26
235,Art,1.0
236,Cricket,0.35
237,Coding,0.75
238,Cricket,0.98
239,Travel,0.31
240,Travel,0.15
241,Art,0.22
242,Coding,0.84
243,Gaming,0.98
244,Books,0.39
245,Books,0.64
246,Art,0.31
247,Music,0.9
248,Gaming,0.92
249,Travel,0.69
250,Books,0.68
251,Travel,0.07
252,Books,0.96
253,Art,0.96
254,Art,0.42
255,Travel,0.28
256,Travel,0.17
257,Coding,0.41
258,Books,0.55
259,Books,0.31
260,Travel,0.97
261,Art,0.97
262,Books,0.79
263,Travel,0.22
264,Art,0.36
265,Cricket,0.38
266,Books,0.35
267,Music,0.37
268,Books,0.54
269,Cricket,0.82
270,Cricket,0.78
271,Books,0.1
272,Art,0.2
273,Cricket,0.22
274,Gaming,0.98
275,Gaming,0.66
276,Coding,0.51
277,Gaming,0.24
278,Cricket,0.51
279,Cricket,0.12
280,Gaming,0.72
281,Coding,0.17
282,Coding,0.68
283,Travel,0.67
284,Travel,0.23
285,Cricket,0.81
286,Coding,0.41
287,Gaming,0.66
288,Cricket,0.3
289,Books,0.55
290,Travel,0.55
291,Gaming,0.99
292,Music,0.9
293,Travel,0.64
294,Books,0.53
295,Travel,0.29
296,Books,0.16
297,Art,0.96
298,Coding,0.1
299,Cricket,0.14
300,Coding,0.72
301,Cricket,0.3
302,Gaming,0.25
303,Cricket,0.86
304,Gaming,0.77
305,Music,0.24
306,Travel,0.07
307,Cricket,0.19
308,Art,0.6
309,Cricket,0.71
310,Books,0.63
311,Art,0.03
312,Coding,0.3
313,Gaming,0.86
314,Art,0.37
315,Cricket,0.17
316,Coding,0.09
317,Gaming,0.05
318,Travel,0.75
319,Gaming,0.3
320,Gaming,0.9
321,Books,0.98
322,Music,0.18
323,Art,0.69
324,Travel,0.49
325,Coding,0.67
326,Cricket,0.77
327,Books,0.18
328,Books,0.48
329,Coding,0.65
330,Books,0.69
331,Travel,0.95
332,Travel,0.93
333,Art,0.97
334,Coding,0.1
335,Cricket,0.04
336,Books,0.58
337,Coding,0.29
338,Gaming,0.62
339,Coding,0.1
340,Coding,0.81
341,Art,0.65
342,Travel,0.54
343,Art,0.99
344,Cricket,0.98
345,Gaming,0.41
346,Art,0.57
347,Gaming,0.48
348,Art,0.74
349,Cricket,0.12
350,Cricket,0.54
351,Travel,0.07
352,Books,0.37
353,Cricket,0.18
354,Gaming,0.48
355,Coding,0.49
356,Coding,0.44
357,Music,0.45
358,Cricket,0.01
359,Cricket,0.68
360,Art,0.48
361,Travel,0.9
362,Art,0.59
363,Books,0.79
364,Coding,0.7
365,Gaming,0.28
366,Gaming,0.45
367,Music,0.1
368,Cricket,0.14
369,Travel,0.75
370,Art,0.65
371,Travel,0.68
372,Travel,0.61
373,Gaming,0.54
374,Art,0.29
375,Travel,0.77
376,Travel,0.44
377,Travel,0.1
378,Books,0.89
379,Coding,0.7
380,Coding,0.07
381,Travel,0.34
382,Music,0.27
383,Gaming,0.29
384,Cricket,0.24
385,Books,0.07
386,Travel,0.54
387,Cricket,0.78
388,Coding,0.42
389,Books,0.99
390,Art,0.88
391,Gaming,0.52
392,Gaming,0.15
393,Travel,0.15
394,Cricket,0.67
395,Art,0.23
396,Cricket,0.96
397,Music,0.27
398,Books,0.51
399,Art,0.46
400,Books,0.96
401,Art,0.56
402,Travel,0.76
403,Travel,0.99
404,Gaming,0.01
405,Books,0.31
406,Coding,0.32
407,Music,0.11
408,Cricket,0.05
409,Music,0.35
410,Gaming,0.5
411,Books,0.75
412,Coding,0.89
413,Books,0.66
414,Cricket,0.77
415,Books,0.27
416,Cricket,0.73
417,Travel,0.34
418,Cricket,0.59
419,Travel,0.9
420,Travel,0.3
421,Travel,0.21
422,Music,0.18
423,Music,0.14
424,Art,0.74
425,Gaming,0.95
426,Cricket,0.17
427,Gaming,0.4
428,Travel,0.54
429,Travel,0.82
430,Music,0.05
431,Books,0.21
432,Books,0.74
433,Music,0.19
434,Art,0.45
435,Music,0.36
436,Music,0.03
437,Coding,0.39
438,Coding,0.78
439,Coding,0.94
440,Gaming,0.39
441,Cricket,0.91
442,Art,0.92
443,Music,0.33
444,Coding,0.77
445,Cricket,0.7
446,Gaming,0.94
447,Cricket,0.91
448,Cricket,0.18
449,Cricket,0.09
450,Travel,0.83
451,Gaming,0.37
452,Cricket,0.41
453,Music,0.97
454,Gaming,0.12
455,Travel,0.11
456,Books,0.97
457,Cricket,0.81
458,Art,0.06
459,Cricket,0.34
460,Coding,0.62
461,Music,0.88
462,Cricket,0.45
463,Coding,0.84
464,Travel,0.68
465,Gaming,0.91
466,Coding,0.39
467,Books,0.79
468,Gaming,0.66
469,Coding,0.9
470,Cricket,0.77
471,Books,0.78
472,Coding,0.13
473,Art,0.99
474,Cricket,0.81
475,Books,0.03
476,Travel,0.78
477,Books,0.8
478,Books,0.66
479,Cricket,0.5
480,Coding,0.08
481,Gaming,0.9
482,Art,0.22
483,Books,0.99
484,Gaming,0.67
485,Books,0.69
486,Art,0.12
487,Music,0.54
488,Travel,0.95
489,Coding,0.21
490,Books,0.53
491,Gaming,0.12
492,Books,0.38
493,Cricket,0.73
494,Gaming,0.77
495,Music,0.77
496,Cricket,0.16
497,Travel,0.25
498,Travel,0.98
499,Coding,0.34
500,Books,0.78
501,Gaming,0.09
502,Cricket,0.21
503,Gaming,0.41
504,Coding,0.33
505,Travel,0.57
506,Coding,0.55
507,Gaming,0.76
508,Music,0.26
509,Music,0.96
510,Art,0.73
511,Coding,0.56
512,Art,0.59
513,Cricket,0.37
514,Books,0.85
515,Music,0.49
516,Books,0.33
517,Art,0.56
518,Art,0.42
519,Gaming,0.42
520,Cricket,0.55
521,Books,0.96
522,Art,0.94
523,Cricket,0.14
524,Gaming,0.59
525,Gaming,0.67
526,Coding,0.18
527,Gaming,0.09
528,Music,0.79
529,Travel,0.71
530,Cricket,0.66
531,Travel,0.68
532,Music,0.33
533,Cricket,0.83
534,Coding,0.51
535,Travel,0.32
536,Art,0.87
537,Books,0.26
538,Travel,0.28
539,Coding,0.28
540,Cricket,0.2
541,Art,0.06
542,Gaming,0.92
543,Gaming,0.8
544,Music,0.03
545,Art,0.44
546,Coding,0.03
547,Books,0.76
548,Art,0.23
549,Books,0.61
550,Books,0.2
551,Coding,0.54
552,Coding,0.86
553,Travel,0.47
554,Travel,0.15
555,Cricket,0.94
556,Cricket,0.48
557,Gaming,0.87
558,Art,0.04
559,Books,0.47
560,Music,0.75
561,Music,0.36
562,Art,0.6
563,Music,0.9
564,Gaming,0.21
565,Gaming,0.37
566,Art,0.88
567,Music,0.94
568,Music,0.03
569,Cricket,0.36
570,Gaming,0.71
571,Music,0.8
572,Travel,0.19
573,Cricket,0.36
574,Art,0.62
575,Music,0.44
576,Travel,0.93
577,Coding,0.23
578,Cricket,0.46
579,Music,0.99
580,Books,0.84
581,Travel,0.74
582,Gaming,0.74
583,Gaming,0.42
584,Music,0.76
585,Gaming,0.43
586,Coding,0.67
587,Cricket,0.53
588,Gaming,0.63
589,Music,0.56
590,Art,0.42
591,Gaming,0.86
592,Gaming,0.99
593,Art,0.6
594,Music,0.84
595,Art,0.09
596,Gaming,0.17
597,Art,0.48
598,Books,0.85
599,Art,0.77
600,Gaming,0.99
601,Books,0.86
602,Art,0.72
603,Music,0.03
604,Coding,0.71
605,Music,0.6
606,Gaming,0.46
607,Music,0.52
608,Gaming,0.25
609,Books,0.2
610,Art,0.54
611,Music,0.05
612,Gaming,0.2
613,Art,0.61
614,Travel,0.72
615,Music,0.86
616,Coding,0.1
617,Books,0.16
618,Music,0.27
619,Books,0.63
620,Gaming,0.31
621,Coding,0.12
622,Cricket,0.69
623,Books,0.73
624,Music,0.3
625,Books,0.56
626,Music,0.24
627,Gaming,0.72
628,Books,0.87
629,Music,0.91
630,Coding,0.2
631,Art,0.55
632,Travel,0.69
633,Travel,0.65
634,Art,0.88
635,Books,0.77
636,Books,0.03
637,Travel,0.71
638,Books,0.07
639,Art,0.78
640,Coding,0.39
641,Music,0.61
642,Gaming,0.02
643,Art,0.57
644,Music,0.32
645,Coding,0.23
646,Travel,0.26
647,Art,0.05
648,Coding,0.67
649,Music,0.64
650,Books,0.1
651,Art,0.46
652,Books,0.72
653,Music,0.06
654,Books,0.45
655,Books,0.2
656,Cricket,0.04
657,Music,0.72
658,Art,0.73
659,Coding,0.19
660,Travel,0.79
661,Cricket,0.59
662,Gaming,0.39
663,Coding,0.23
664,Coding,0.52
665,Travel,0.49
666,Books,0.49
667,Art,0.81
668,Cricket,0.5
669,Travel,0.28
670,Art,0.54
671,Books,0.88
672,Coding,0.75
673,Cricket,0.7
674,Travel,0.77
675,Art,0.45
676,Travel,0.66
677,Art,0.67
678,Music,0.8
679,Art,0.15
680,Music,0.07
681,Coding,0.96
682,Cricket,0.25
683,Gaming,0.21
684,Music,0.49
685,Gaming,0.8
686,Gaming,0.83
687,Travel,0.12
688,Cricket,0.29
689,Cricket,0.33
690,Travel,0.05
691,Cricket,0.1
692,Travel,0.46
693,Gaming,1.0
694,Books,0.25
695,Books,0.96
696,Music,0.62
697,Coding,0.63
698,Art,0.94
699,Music,0.05
700,Art,0.98
701,Books,0.84
702,Gaming,0.72
703,Gaming,0.92
704,Cricket,0.98
705,Art,0.63
706,Books,0.2
707,Cricket,0.91
708,Coding,0.38
709,Music,0.86
710,Art,0.57
711,Travel,0.24
712,Cricket,0.87
713,Cricket,0.67
714,Books,0.92
715,Art,0.01
716,Coding,0.61
717,Music,0.33
718,Coding,0.06
719,Coding,0.45
720,Coding,0.79
721,Books,0.06
722,Coding,0.83
723,Music,0.68
724,Books,0.44
725,Gaming,0.86
726,Gaming,0.9
727,Gaming,0.23
728,Art,0.62
729,Travel,0.06
730,Cricket,0.38
731,Gaming,0.6
732,Books,0.75
733,Art,0.21
734,Travel,0.75
735,Coding,0.02
736,Gaming,0.4
737,Art,0.25
738,Travel,0.66
739,Books,0.79
740,Coding,0.64
741,Coding,0.82
742,Gaming,0.93
743,Music,0.02
744,Music,0.95
745,Art,0.43
746,Art,0.87
747,Music,0.41
748,Coding,0.61
749,Art,0.33
750,Cricket,0.77
751,Cricket,0.46
752,Cricket,0.77
753,Travel,0.25
754,Travel,0.03
755,Cricket,0.05
756,Cricket,0.53
757,Music,0.02
758,Cricket,0.41
759,Books,0.37
760,Music,0.35
761,Coding,0.4
762,Travel,0.43
763,Travel,0.82
764,Cricket,0.99
765,Art,0.51
766,Cricket,0.35
767,Music,0.6
768,Music,0.26
769,Books,0.31
770,Gaming,0.01
771,Cricket,0.66
772,Gaming,0.61
773,Cricket,0.16
774,Travel,0.72
775,Gaming,0.06
776,Coding,0.92
777,Coding,0.04
778,Music,0.15
779,Music,0.84
780,Cricket,0.68
781,Art,0.24
782,Books,0.86
783,Books,0.83
784,Art,0.37
785,Cricket,0.53
786,Art,0.34
787,Cricket,0.41
788,Music,0.96
789,Cricket,0.57
790,Music,0.55
791,Coding,0.27
792,Coding,0.8
793,Music,0.04
794,Travel,0.38
795,Gaming,0.49
796,Travel,0.77
797,Gaming,0.23
798,Travel,0.94
799,Music,0.49
800,Gaming,0.56
801,Gaming,0.93
802,Books,0.3
803,Music,0.14
804,Gaming,0.16
805,Gaming,0.53
806,Music,0.28
807,Books,0.36
808,Cricket,0.69
809,Books,0.23
810,Art,0.43
811,Gaming,0.35
812,Gaming,0.04
813,Art,0.96
814,Books,0.32
815,Books,0.38
816,Coding,0.96
817,Books,0.25
818,Coding,0.28
819,Travel,0.93
820,Books,1.0
821,Coding,0.81
822,Art,0.83
823,Books,0.65
824,Cricket,0.56
825,Travel,0.71
826,Travel,0.87
827,Cricket,0.12
828,Music,0.96
829,Cricket,0.06
830,Travel,0.91
831,Gaming,0.94
832,Coding,0.35
833,Cricket,0.26
834,Music,0.01
835,Cricket,0.3
836,Art,0.39
837,Art,0.53
838,Travel,0.6
839,Cricket,0.34
840,Gaming,0.23
841,Music,0.93
842,Music,0.36
843,Cricket,0.88
844,Gaming,0.83
845,Cricket,0.47
846,Cricket,0.39
847,Cricket,0.69
848,Cricket,0.91
849,Music,0.58
850,Music,0.22
851,Travel,0.09
852,Cricket,0.04
853,Gaming,0.69
854,Art,0.31
855,Gaming,0.7
856,Cricket,0.26
857,Gaming,0.61
858,Books,0.06
859,Cricket,0.4
860,Music,0.45
861,Gaming,0.59
862,Coding,0.35
863,Music,0.86
864,Gaming,0.49
865,Cricket,0.09
866,Books,0.53
867,Art,0.57
868,Gaming,0.9
869,Gaming,0.12
870,Art,0.71
871,Cricket,0.32
872,Books,0.47
873,Music,0.97
874,Gaming,0.21
875,Music,0.84
876,Cricket,0.46
877,Music,0.8
878,Coding,0.73
879,Cricket,0.81
880,Coding,0.69
881,Books,0.99
882,Books,0.67
883,Music,0.49
884,Gaming,0.91
885,Art,0.94
886,Cricket,0.46
887,Books,0.14
888,Coding,0.79
889,Music,0.17
890,Art,0.99
891,Music,0.82
892,Cricket,0.15
893,Coding,0.6
894,Art,0.57
895,Gaming,0.4
896,Coding,0.15
897,Travel,0.93
898,Cricket,0.93
899,Cricket,0.26
900,Travel,0.57
901,Music,0.55
902,Cricket,0.36
903,Music,0.52
904,Gaming,0.07
905,Coding,0.54
906,Gaming,0.97
907,Cricket,0.57
908,Travel,0.07
909,Travel,0.55
910,Coding,0.11
911,Music,0.93
912,Gaming,0.13
913,Art,0.59
914,Music,0.76
915,Gaming,0.64
916,Cricket,0.44
917,Gaming,0.9
918,Art,0.47
919,Art,0.71
920,Art,0.59
921,Music,0.62
922,Coding,0.9
923,Travel,0.86
924,Art,0.13
925,Coding,0.7
926,Cricket,0.16
927,Coding,0.75
928,Gaming,0.12
929,Gaming,0.86
930,Travel,0.25
931,Travel,0.64
932,Music,0.86
933,Coding,0.18
934,Gaming,0.43
935,Gaming,0.29
936,Travel,0.25
937,Gaming,0.09
938,Art,0.55
939,Music,0.73
940,Cricket,0.7
941,Cricket,0.09
942,Gaming,0.43
943,Music,1.0
944,Coding,0.61
945,Cricket,0.95
946,Gaming,0.28
947,Books,0.91
948,Cricket,0.19
949,Books,0.45
950,Coding,0.54
951,Art,0.65
952,Travel,0.89
953,Cricket,0.48
954,Travel,0.68
955,Art,0.55
956,Cricket,0.18
957,Coding,0.49
958,Travel,0.94
959,Art,0.1
960,Travel,0.31
961,Music,0.68
962,Art,0.7
963,Art,0.25
964,Travel,0.11
965,Travel,0.62
966,Music,0.63
967,Books,0.44
968,Travel,0.56
969,Books,0.17
970,Cricket,0.17
971,Cricket,0.51
972,Music,0.83
973,Gaming,0.17
974,Coding,0.09
975,Art,0.23
976,Travel,0.47
977,Art,0.38
978,Cricket,0.76
979,Books,0.98
980,Coding,0.98
981,Music,0.53
982,Books,0.55
983,Music,0.26
984,Art,0.8
985,Art,0.14
986,Coding,0.34
987,Coding,0.3
988,Cricket,0.89
989,Books,0.02
990,Gaming,0.52
991,Travel,0.82
992,Travel,0.7
993,Gaming,0.66
994,Cricket,0.14
995,Art,0.17
996,Coding,0.07
997,Cricket,1.0
998,Books,0.67
999,Coding,0.92
