Node_ID,Interest,Extraversion
255,Gaming,0.02
256,Music,0.69
257,Books,0.09
258,Music,0.95
259,Books,0.22
260,Coding,0.72
261,Travel,0.34
262,Coding,0.5
263,Cricket,0.85
264,Gaming,0.23
265,Art,0.53
266,Gaming,0.94
267,Art,0.76
268,Art,0.84
269,Books,0.05
270,Cricket,0.47
271,Art,0.87
272,Cricket,0.24
273,Cricket,0.73
274,Coding,0.88
275,Music,0.51
276,Music,0.71
277,Books,0.37
278,Books,0.91
279,Travel,0.58
280,Music,0.51
281,Coding,0.2
282,Books,0.23
283,Art,0.15
284,Travel,0.63
285,Coding,0.35
286,Art,0.5
287,Travel,0.1
288,Art,0.26
289,Gaming,0.59
290,Coding,0.95
291,Music,0.17
292,Gaming,0.87
293,Art,0.8
294,Art,0.98
295,Music,0.13
296,Books,0.45
297,Travel,0.7
298,Coding,0.22
299,Books,0.05
300,Gaming,0.22
301,Books,0.09
302,Art,0.14
303,Gaming,0.7
304,Music,0.59
305,Cricket,0.5
306,Books,0.07
307,Cricket,0.89
308,Books,0.99
309,Art,0.02
310,Music,0.56
311,Books,0.91
312,Cricket,0.22
313,Coding,0.21
314,Gaming,0.17
315,Travel,0.58
316,Cricket,0.89
317,Art,0.78
318,Books,0.17
319,Cricket,0.86
320,Music,0.8
321,Art,0.4
322,Coding,0.87
323,Cricket,0.2
324,Travel,0.79
325,Books,0.93
326,Gaming,0.65
327,Art,0.87
328,Music,0.83
329,Cricket,0.79
330,Books,0.63
331,Art,0.77
332,Books,0.55
333,Books,0.95
334,Music,0.23
335,Books,0.6
336,Music,0.6
337,Cricket,0.89
338,Coding,0.55
339,Gaming,0.21
340,Travel,0.4
341,Gaming,0.13
342,Coding,0.41
343,Coding,0.37
344,Travel,0.78
345,Cricket,0.16
346,Gaming,0.65
347,Cricket,0.85
348,Books,0.22
349,Travel,0.97
350,Books,0.26
351,Cricket,0.99
352,Gaming,0.44
353,Art,0.04
354,Books,0.98
355,Gaming,0.55
356,Books,0.35
357,Travel,0.46
358,Cricket,0.56
359,Travel,0.9
360,Gaming,0.27
361,Coding,0.95
362,Gaming,0.47
363,Art,0.05
364,Cricket,0.5
365,Coding,0.45
366,Art,0.19
367,Gaming,0.82
368,Music,0.55
369,Gaming,0.56
370,Coding,0.09
371,Coding,0.17
372,Cricket,0.28
373,Music,0.37
374,Art,0.03
375,Cricket,0.37
376,Travel,0.58
377,Cricket,0.01
378,Books,0.4
379,Books,0.43
380,Cricket,0.35
381,Cricket,0.93
382,Art,0.37
383,Music,0.15
384,Gaming,0.68
385,Cricket,0.18
386,Books,0.09
387,Gaming,0.01
388,Coding,0.43
389,Cricket,0.97
390,Travel,0.51
391,Travel,0.31
392,Coding,0.97
393,Cricket,0.72
394,Music,0.16
395,Books,0.72
396,Gaming,0.14
397,Art,0.26
398,Coding,0.25
399,Music,0.15
400,Gaming,0.03
401,Cricket,0.75
402,Books,0.71
403,Art,0.63
404,Travel,0.04
405,Cricket,0.99
406,Music,0.84
407,Gaming,0.75
408,Coding,0.57
409,Coding,0.74
410,Cricket,0.77
411,Cricket,0.35
412,Art,0.39
413,Books,0.99
414,Travel,0.45
415,Music,0.33
416,Cricket,0.88
417,Coding,0.49
418,Cricket,0.62
419,Music,0.84
420,Art,0.8
421,Cricket,0.72
422,Cricket,0.44
423,Coding,0.89
424,Gaming,0.89
425,Books,0.01
426,Gaming,0.86
427,Cricket,0.17
428,Books,0.02
429,Coding,0.09
430,Art,0.64
431,Art,0.7
432,Travel,0.76
433,Books,0.17
434,Travel,0.11
435,Cricket,0.13
436,Music,0.34
437,Art,0.07
438,Coding,0.02
439,Books,0.87
440,Gaming,0.44
441,Cricket,0.42
442,Travel,0.7
443,Travel,0.12
444,Gaming,0.67
445,Travel,0.13
446,Books,0.27
447,Cricket,1.0
448,Books,0.01
449,Travel,0.16
450,Cricket,0.94
451,Music,0.43
452,Books,0.98
453,Gaming,0.87
454,Travel,0.72
455,Coding,0.23
456,Cricket,0.72
457,Books,0.76
458,Travel,0.24
459,Books,0.31
460,Cricket,0.56
461,Music,0.84
462,Travel,0.53
463,Coding,0.84
464,Coding,0.37
465,Coding,0.41
466,Books,0.28
467,Music,0.35
468,Art,0.26
469,Books,0.44
470,Cricket,0.06
471,Art,0.49
472,Books,0.38
473,Music,0.32
474,Coding,0.42
475,Music,0.78
476,Music,0.51
477,Music,0.35
478,Art,0.22
479,Books,0.25
480,Gaming,0.54
481,Gaming,0.66
482,Music,0.09
483,Travel,0.02
484,Art,0.8
485,Coding,0.1
486,Cricket,0.76
487,Travel,0.58
488,Gaming,0.71
489,Gaming,0.86
490,Music,0.25
491,Cricket,0.66
492,Books,0.27
493,Art,0.58
494,Books,0.41
495,Books,0.78
496,Gaming,0.16
497,Travel,0.65
498,Cricket,0.83
499,Gaming,0.55
500,Travel,0.83
501,Travel,0.1
502,Coding,0.37
503,Music,0.81
504,Travel,0.68
505,Cricket,0.44
506,Coding,0.46
507,Books,0.19
508,Coding,0.53
509,Travel,0.08
510,Travel,0.83
511,Gaming,0.2
512,Books,0.37
513,Music,0.53
514,Cricket,0.83
515,Books,0.51
516,Cricket,0.74
517,Music,0.56
518,Books,0.66
519,Travel,0.88
520,Coding,0.4
521,Gaming,0.39
522,Gaming,0.02
523,Music,0.15
524,Cricket,0.87
525,Books,0.7
526,Travel,0.58
527,Gaming,0.32
528,Music,0.91
529,Travel,0.51
530,Art,0.07
531,Coding,0.85
532,Travel,0.45
533,Books,0.84
534,Books,0.64
535,Music,0.46
536,Travel,0.48
537,Gaming,0.62
538,Books,0.29
539,Art,0.6
540,Art,0.37
541,Cricket,0.33
542,Cricket,0.23
543,Cricket,0.68
544,Books,0.82
545,Cricket,0.21
546,Coding,0.22
547,Cricket,0.27
548,Travel,0.22
549,Coding,0.27
550,Art,0.15
551,Gaming,0.33
552,Books,0.25
553,Art,0.56
554,Coding,0.88
555,Travel,0.92
556,Books,0.73
557,Cricket,0.49
558,Gaming,0.13
559,Music,0.6
560,Travel,0.03
561,Gaming,0.48
562,Gaming,0.44
563,Art,0.68
564,Coding,0.73
565,Art,0.18
566,Music,0.4
567,Coding,0.13
568,Books,0.68
569,Music,0.31
570,Music,0.71
571,Art,1.0
572,Cricket,0.9
573,Art,0.09
574,Coding,0.2
575,Coding,0.16
576,Gaming,0.91
577,Coding,0.71
578,Art,1.0
579,Coding,0.13
580,Coding,0.01
581,Cricket,0.5
582,Gaming,0.18
583,Books,0.14
584,Gaming,0.7
585,Gaming,0.81
586,Travel,0.03
587,Books,0.0
588,Art,0.32
589,Gaming,0.95
590,Art,0.59
591,Travel,0.7
592,Art,0.62
593,Books,0.04
594,Travel,0.73
595,Coding,0.03
596,Art,0.5
597,Travel,0.38
598,Travel,0.59
599,Cricket,0.88
600,Art,0.86
601,Coding,0.25
602,Travel,0.89
603,Coding,0.41
604,Gaming,0.05
605,Gaming,0.45
606,Books,0.31
607,Cricket,0.8
608,Travel,0.26
609,Books,0.68
610,Music,0.66
611,Music,0.71
612,Gaming,0.36
613,Music,0.66
614,Gaming,0.11
615,Travel,0.68
616,Cricket,0.59
617,Gaming,0.6
618,Books,0.95
619,Gaming,0.14
620,Art,0.84
621,Coding,0.21
622,Cricket,0.23
623,Coding,0.38
624,Music,0.35
625,Books,0.76
626,Art,0.85
627,Art,0.42
628,Books,0.73
629,Cricket,0.22
630,Gaming,0.46
631,Cricket,0.54
632,Coding,0.91
633,Books,0.22
634,Music,0.12
635,Music,0.5
636,Art,0.27
637,Art,0.66
638,Art,0.51
639,Music,0.45
640,Books,0.6
641,Music,0.59
642,Music,0.24
643,Coding,0.44
644,Cricket,0.04
645,Books,0.47
646,Music,0.83
647,Cricket,0.99
648,Books,0.34
649,Coding,0.19
650,Music,0.77
651,Art,0.12
652,Art,0.63
653,Coding,0.21
654,Coding,0.18
655,Travel,0.03
656,Gaming,0.2
657,Coding,0.41
658,Books,0.12
659,Gaming,0.64
660,Art,0.51
661,Art,0.3
662,Music,0.99
663,Music,0.52
664,Art,0.51
665,Music,0.92
666,Coding,0.59
667,Music,0.75
668,Gaming,0.94
669,Art,0.59
670,Travel,0.16
671,Art,0.56
672,Cricket,0.41
673,Coding,0.98
674,Cricket,0.27
675,Music,0.41
676,Gaming,0.54
677,Travel,0.06
678,Travel,0.52
679,Art,0.71
680,Books,0.99
681,Gaming,0.33
682,Gaming,0.48
683,Coding,0.4
684,Books,0.57
685,Coding,0.12
686,Cricket,0.08
687,Books,0.74
688,Gaming,0.41
689,Music,0.96
690,Books,0.15
691,Art,0.06
692,Books,0.71
693,Cricket,0.04
694,Travel,0.61
695,Travel,0.4
696,Coding,0.64
697,Gaming,0.28
698,Coding,0.48
699,Books,0.04
700,Art,0.72
701,Gaming,0.18
702,Cricket,0.23
703,Coding,0.08
704,Coding,0.07
705,Music,0.14
706,Cricket,0.59
707,Books,0.37
708,Travel,0.31
709,Cricket,0.81
710,Gaming,0.95
711,Books,0.75
712,Art,0.1
713,Books,0.09
714,Travel,0.29
715,Cricket,0.68
716,Cricket,0.58
717,Music,0.31
718,Art,0.83
719,Art,0.5
720,Coding,0.21
721,Music,0.1
722,Coding,0.78
723,Cricket,0.03
724,Coding,0.01
725,Cricket,0.76
726,Music,0.01
727,Gaming,0.71
728,Travel,0.24
729,Travel,0.95
730,Gaming,0.84
731,Gaming,0.89
732,Books,0.13
733,Cricket,0.56
734,Gaming,0.39
735,Travel,0.22
736,Cricket,0.62
737,Travel,0.71
738,Art,0.74
739,Coding,0.93
740,Gaming,0.66
741,Coding,0.91
742,Music,0.66
743,Cricket,0.24
744,Travel,0.59
745,Gaming,0.52
746,Art,0.22
747,Music,0.47
748,Music,0.89
749,Coding,0.56
750,Art,0.02
751,Gaming,0.89
752,Coding,0.8
753,Books,0.24
754,Travel,0.41
755,Gaming,0.14
756,Gaming,0.63
757,Books,0.24
758,Coding,0.93
759,Books,0.08
760,Books,0.82
761,Coding,0.21
762,Music,0.75
763,Gaming,0.34
764,Gaming,0.07
765,Gaming,0.71
766,Gaming,0.85
767,Travel,0.73
768,Gaming,0.83
769,Art,0.73
770,Coding,0.26
771,Gaming,0.62
772,Travel,0.77
773,Coding,0.81
774,Coding,0.2
775,Books,0.43
776,Travel,0.84
777,Cricket,0.43
778,Gaming,0.65
779,Travel,0.82
780,Travel,0.97
781,Cricket,0.24
782,Music,0.86
783,Coding,1.0
784,Music,0.47
785,Coding,0.79
786,Music,0.68
787,Books,0.02
788,Cricket,0.8
789,Cricket,0.48
790,Coding,0.79
791,Cricket,0.65
792,Art,0.02
793,Coding,0.95
794,Gaming,0.86
795,Art,0.55
796,Travel,0.78
797,Gaming,0.95
798,Art,0.68
799,Books,0.2
800,Music,0.87
801,Books,0.17
802,Books,0.19
803,Music,0.17
804,Books,0.3
805,Coding,0.49
806,Gaming,0.08
807,Art,0.47
808,Music,0.23
809,Travel,0.43
810,Gaming,0.61
811,Music,0.46
812,Art,0.99
813,Cricket,0.56
814,Coding,0.63
815,Art,0.53
816,Cricket,0.28
817,Music,0.95
818,Books,0.85
819,Coding,0.39
820,Cricket,0.53
821,Coding,0.24
822,Coding,0.91
823,Travel,0.77
824,Cricket,0.94
825,Gaming,0.13
826,Cricket,0.39
827,Music,0.93
828,Art,0.78
829,Travel,0.59
830,Gaming,0.72
831,Art,0.57
832,Cricket,0.59
833,Art,0.2
834,Books,0.02
835,Books,0.7
836,Music,0.42
837,Books,0.97
838,Cricket,0.66
839,Cricket,0.71
840,Cricket,0.03
841,Books,0.87
842,Coding,0.34
843,Gaming,0.42
844,Music,0.28
845,Music,0.73
846,Art,0.21
847,Music,0.43
848,Books,0.1
849,Art,0.72
850,Coding,0.97
851,Travel,0.54
852,Music,0.06
853,Cricket,0.0
854,Art,0.88
855,Coding,0.74
856,Books,0.47
857,Travel,0.51
858,Books,0.41
859,Books,0.46
860,Gaming,0.64
861,Coding,0.99
862,Art,0.45
863,Gaming,0.71
864,Art,0.02
865,Coding,0.01
866,Music,0.6
867,Travel,0.85
868,Cricket,0.81
869,Art,0.84
870,Cricket,0.9
871,Gaming,0.68
872,Music,0.58
873,Coding,0.63
874,Music,0.08
875,Music,0.58
876,Travel,0.3
877,Coding,0.41
878,Books,0.75
879,Cricket,0.53
880,Gaming,0.7
881,Books,0.16
882,Books,0.79
883,Books,0.53
884,Art,0.8
885,Gaming,0.86
886,Coding,0.62
887,Art,0.94
888,Travel,0.5
889,Books,0.93
890,Books,0.26
891,Coding,0.57
892,Music,0.0
893,Travel,0.08
894,Gaming,0.82
895,Travel,0.75
896,Books,0.59
897,Coding,0.8
898,Coding,0.76
899,Gaming,0.45
900,Art,0.83
901,Music,0.75
902,Books,0.02
903,Art,0.52
904,Coding,0.94
905,Travel,0.9
906,Cricket,0.04
907,Travel,0.33
908,Gaming,0.87
909,Books,0.3
910,Cricket,0.05
911,Books,0.68
912,Coding,0.55
913,Cricket,0.12
914,Coding,0.94
915,Gaming,0.44
916,Gaming,0.92
917,Travel,0.74
918,Music,0.2
919,Music,0.98
920,Travel,0.62
921,Books,0.87
922,Gaming,0.99
923,Books,0.31
924,Travel,0.77
925,Travel,0.15
926,Art,0.1
927,Coding,0.37
928,Music,0.31
929,Travel,0.26
930,Art,0.25
931,Music,0.58
932,Gaming,0.37
933,Art,0.13
934,Art,0.24
935,Gaming,0.73
936,Music,0.94
937,Gaming,0.83
938,Books,0.75
939,Coding,0.79
940,Art,0.89
941,Art,0.07
942,Travel,0.5
943,Travel,0.03
944,Books,0.02
945,Cricket,0.71
946,Travel,0.06
947,Cricket,0.02
948,Gaming,0.69
949,Coding,0.87
950,Art,0.96
951,Coding,0.33
952,Travel,0.88
953,Music,0.58
954,Books,0.17
955,Gaming,0.78
956,Cricket,0.29
957,Art,0.13
958,Coding,0.82
959,Coding,0.61
960,Gaming,0.56
961,Books,0.9
962,Gaming,0.41
963,Travel,0.08
964,Gaming,0.62
965,Coding,0.86
966,Art,0.52
967,Cricket,0.62
968,Travel,0.91
969,Books,0.17
970,Books,0.27
971,Travel,0.2
972,Travel,0.22
973,Cricket,0.68
974,Coding,0.06
975,Gaming,0.25
976,Gaming,0.04
977,Books,0.34
978,Gaming,0.25
979,Gaming,0.85
980,Travel,0.43
981,Books,0.24
982,Cricket,0.12
983,Cricket,0.12
984,Art,0.53
985,Art,0.74
986,Gaming,0.77
987,Books,0.71
988,Gaming,0.34
989,Art,0.91
990,Gaming,0.66
991,Art,0.92
992,Cricket,0.97
993,Gaming,0.49
994,Coding,0.98
995,Cricket,0.69
996,Cricket,0.41
997,Books,0.52
998,Books,0.44
999,Cricket,0.45
