Node_ID,Interest,Extraversion
139,Gaming,0.8
140,Travel,0.66
141,Travel,0.34
142,Books,0.36
143,Music,0.94
144,Art,0.01
145,Cricket,0.9
146,Music,0.28
147,Travel,0.32
148,Books,0.16
149,Travel,0.86
150,Books,0.12
151,Gaming,0.74
152,Gaming,0.14
153,Music,0.26
154,Books,0.24
155,Art,0.02
156,Gaming,0.17
157,Cricket,0.7
158,Cricket,0.56
159,Gaming,0.92
160,Art,0.95
161,Music,0.14
162,Gaming,0.01
163,Art,0.84
164,Cricket,0.69
165,Cricket,0.45
166,Gaming,0.03
167,Travel,0.87
168,Art,0.95
169,Cricket,0.01
170,Art,0.02
171,Coding,0.37
172,Cricket,0.52
173,Art,0.01
174,Coding,0.96
175,Art,0.38
176,Travel,0.38
177,Gaming,0.84
178,Art,0.52
179,Travel,0.41
180,Travel,0.18
181,Books,0.86
182,Travel,0.64
183,Cricket,0.18
184,Gaming,0.14
185,Gaming,0.31
186,Cricket,0.97
187,Art,0.58
188,Travel,0.91
189,Travel,0.27
190,Cricket,0.14
191,Music,0.46
192,Cricket,0.71
193,Gaming,0.92
194,Cricket,0.73
195,Coding,0.16
196,Music,0.49
197,Cricket,0.32
198,Gaming,0.98
199,Gaming,0.49
200,Books,0.94
201,Art,0.99
202,Coding,0.06
203,Coding,0.41
204,Cricket,0.35
205,Books,0.03
206,Coding,0.66
207,Books,0.93
208,Cricket,0.63
209,Art,0.61
210,Coding,0.79
211,Cricket,0.7
212,Travel,0.59
213,Gaming,0.43
214,Books,0.21
215,Art,0.35
216,Music,0.28
217,Art,0.45
218,Books,0.27
219,Coding,0.48
220,Coding,0.84
221,Books,0.2
222,Music,0.35
223,Art,0.74
224,Cricket,0.87
225,Art,0.94
226,Coding,0.84
227,Music,0.76
228,Coding,0.78
229,Books,0.91
230,Gaming,0.7
231,Travel,0.72
232,Coding,0.42
233,Coding,0.15
234,Art,0.51
235,Cricket,0.17
236,Music,0.45
237,Travel,0.43
238,Coding,0.7
239,Travel,0.67
240,Music,0.7
241,Travel,0.27
242,Books,0.78
243,Art,0.41
244,Coding,0.33
245,Music,0.56
246,Books,0.88
247,Travel,0.06
248,Gaming,0.12
249,Gaming,0.75
250,Coding,0.76
251,Art,0.06
252,Cricket,0.26
253,Gaming,0.31
254,Music,0.52
255,Music,0.6
256,Art,0.42
257,Travel,0.24
258,Coding,0.15
259,Books,0.63
260,Gaming,0.97
261,Travel,0.45
262,Coding,0.45
263,Gaming,0.52
264,Gaming,0.97
265,Gaming,0.21
266,Coding,0.66
267,Coding,0.39
268,Books,0.04
269,Art,0.16
270,Gaming,1.0
271,Art,0.1
272,Gaming,0.81
273,Music,0.1
274,Art,0.85
275,Travel,0.98
276,Art,0.74
277,Books,0.37
278,Gaming,0.23
279,Coding,0.76
280,Art,0.86
281,Art,0.74
282,Cricket,0.99
283,Travel,0.1
284,Coding,0.99
285,Cricket,0.56
286,Coding,0.42
287,Gaming,0.78
288,Coding,0.58
289,Gaming,0.16
290,Books,0.14
291,Music,0.15
292,Music,0.05
293,Books,0.1
294,Coding,0.41
295,Cricket,0.83
296,Art,0.21
297,Travel,0.5
298,Travel,0.74
299,Books,0.6
300,Cricket,0.85
301,Gaming,0.85
302,Coding,0.06
303,Music,0.78
304,Gaming,0.43
305,Cricket,0.85
306,Music,0.25
307,Travel,0.19
308,Books,0.34
309,Gaming,0.46
310,Art,0.55
311,Books,0.51
312,Art,0.9
313,Coding,0.19
314,Books,0.09
315,Books,0.84
316,Music,0.75
317,Music,0.88
318,Art,0.99
319,Art,0.79
320,Gaming,0.19
321,Coding,0.29
322,Coding,0.85
323,Coding,0.18
324,Coding,0.98
325,Art,0.63
326,Cricket,0.87
327,Travel,0.81
328,Art,0.76
329,Books,0.93
330,Coding,0.95
331,Music,0.47
332,Coding,0.29
333,Gaming,0.32
334,Travel,0.39
335,Gaming,0.46
336,Music,0.36
337,Gaming,0.05
338,Gaming,0.45
339,Music,0.33
340,Travel,0.71
341,Books,0.71
342,Cricket,0.93
343,Gaming,0.07
344,Travel,0.85
345,Travel,0.99
346,Art,0.01
347,Cricket,0.22
348,Music,0.31
349,Books,0.2
350,Gaming,0.4
351,Travel,0.08
352,Gaming,0.83
353,Cricket,0.34
354,Cricket,0.11
355,Gaming,0.57
356,Travel,0.45
357,Cricket,0.46
358,Coding,0.49
359,Cricket,0.05
360,Cricket,0.85
361,Cricket,0.76
362,Coding,0.92
363,Cricket,0.61
364,Music,0.66
365,Cricket,0.21
366,Travel,0.13
367,Cricket,0.99
368,Travel,0.09
369,Books,0.18
370,Cricket,0.17
371,Cricket,0.62
372,Books,0.27
373,Cricket,0.8
374,Art,0.1
375,Music,0.46
376,Cricket,0.22
377,Books,0.56
378,Art,0.07
379,Gaming,0.63
380,Gaming,0.39
381,Gaming,0.45
382,Books,0.05
383,Books,0.23
384,Books,0.23
385,Coding,0.32
386,Art,0.77
387,Art,0.91
388,Travel,0.22
389,Travel,0.89
390,Travel,0.58
391,Books,0.53
392,Cricket,0.91
393,Travel,0.21
394,Cricket,0.43
395,Art,0.7
396,Gaming,0.31
397,Books,0.76
398,Travel,0.41
399,Cricket,0.8
400,Gaming,0.45
401,Cricket,0.67
402,Coding,0.67
403,Art,0.88
404,Coding,0.35
405,Books,0.81
406,Coding,0.2
407,Books,0.71
408,Cricket,0.94
409,Art,0.37
410,Art,0.61
411,Music,0.22
412,Travel,0.7
413,Books,0.68
414,Gaming,0.85
415,Coding,0.99
416,Coding,0.11
417,Travel,0.65
418,Art,0.02
419,Books,0.62
420,Books,0.44
421,Cricket,0.4
422,Art,0.01
423,Art,0.29
424,Music,0.34
425,Coding,0.01
426,Art,0.72
427,Art,0.23
428,Music,0.07
429,Gaming,0.91
430,Travel,0.0
431,Art,0.28
432,Coding,0.55
433,Gaming,0.02
434,Music,0.92
435,Books,0.37
436,Art,0.25
437,Cricket,0.56
438,Music,0.97
439,Gaming,0.94
440,Cricket,0.42
441,Coding,0.64
442,Music,0.3
443,Art,0.71
444,Coding,0.33
445,Gaming,0.11
446,Art,0.33
447,Cricket,0.69
448,Art,0.54
449,Gaming,0.8
450,Books,0.45
451,Gaming,0.31
452,Travel,0.01
453,Coding,0.87
454,Travel,0.65
455,Books,0.61
456,Gaming,0.81
457,Cricket,0.36
458,Coding,0.03
459,Coding,0.78
460,Books,0.45
461,Coding,0.64
462,Music,0.0
463,Travel,0.21
464,Gaming,0.84
465,Travel,0.61
466,Books,0.1
467,Coding,0.82
468,Travel,0.38
469,Coding,0.96
470,Books,0.56
471,Music,0.82
472,Music,0.88
473,Gaming,0.67
474,Travel,0.17
475,Books,0.91
476,Cricket,0.43
477,Music,0.9
478,Books,0.16
479,Art,0.98
480,Music,0.17
481,Coding,0.05
482,Art,0.63
483,Travel,0.26
484,Cricket,0.38
485,Coding,0.33
486,Music,0.83
487,Coding,0.52
488,Books,0.28
489,Coding,0.74
490,Travel,0.12
491,Gaming,0.94
492,Books,0.44
493,Books,0.12
494,Art,0.3
495,Travel,0.35
496,Cricket,0.18
497,Gaming,0.42
498,Books,0.93
499,Coding,0.35
500,Cricket,0.47
501,Gaming,0.23
502,Coding,0.09
503,Books,0.81
504,Travel,0.69
505,Gaming,0.48
506,Books,0.48
507,Cricket,0.62
508,Gaming,0.9
509,Music,0.12
510,Music,0.14
511,Art,0.26
512,Travel,0.96
513,Coding,0.94
514,Coding,0.35
515,Coding,0.43
516,Books,0.26
517,Cricket,0.5
518,Gaming,0.16
519,Books,0.61
520,Coding,0.05
521,Art,0.17
522,Art,0.43
523,Art,0.52
524,Books,0.87
525,Music,0.08
526,Art,0.46
527,Cricket,0.18
528,Gaming,0.92
529,Music,0.38
530,Travel,0.83
531,Travel,0.93
532,Coding,0.19
533,Music,0.56
534,Books,0.08
535,Music,0.63
536,Gaming,0.63
537,Gaming,0.72
538,Music,0.75
539,Gaming,0.23
540,Coding,0.17
541,Books,0.43
542,Gaming,0.13
543,Music,0.03
544,Cricket,0.78
545,Books,0.92
546,Art,0.34
547,Books,0.4
548,Books,0.03
549,Gaming,0.01
550,Music,0.83
551,Art,0.91
552,Gaming,0.15
553,Coding,0.17
554,Gaming,0.11
555,Books,0.36
556,Gaming,0.29
557,Art,0.38
558,Music,0.56
559,Travel,0.44
560,Art,0.72
561,Art,0.34
562,Books,0.2
563,Cricket,0.99
564,Art,0.08
565,Music,0.59
566,Coding,0.6
567,Music,0.51
568,Books,0.12
569,Coding,0.93
570,Gaming,0.55
571,Coding,0.36
572,Music,0.42
573,Music,0.32
574,Music,0.79
575,Gaming,0.33
576,Music,0.9
577,Art,0.58
578,Cricket,0.68
579,Art,0.13
580,Cricket,0.72
581,Music,0.91
582,Travel,0.99
583,Books,0.39
584,Cricket,0.46
585,Books,0.45
586,Gaming,0.5
587,Music,0.41
588,Music,0.49
589,Coding,0.04
590,Gaming,0.38
591,Music,0.46
592,Coding,0.62
593,Cricket,0.39
594,Cricket,0.31
595,Cricket,0.97
596,Music,0.12
597,Gaming,0.13
598,Music,0.09
599,Coding,0.38
600,Coding,0.31
601,Cricket,0.21
602,Gaming,0.27
603,Music,0.72
604,Art,0.18
605,Cricket,0.94
606,Gaming,0.89
607,Cricket,0.87
608,Travel,0.79
609,Art,0.76
610,Books,0.56
611,Cricket,0.36
612,Gaming,0.47
613,Books,0.91
614,Art,0.9
615,Gaming,0.08
616,Gaming,0.75
617,Gaming,0.82
618,Cricket,0.8
619,Coding,0.8
620,Cricket,0.7
621,Travel,0.42
622,Coding,0.15
623,Books,0.1
624,Music,0.5
625,Music,0.47
626,Travel,0.74
627,Art,0.89
628,Cricket,0.97
629,Music,0.65
630,Cricket,0.27
631,Travel,0.08
632,Coding,0.5
633,Gaming,0.57
634,Art,0.51
635,Travel,0.94
636,Coding,0.31
637,Travel,0.14
638,Music,0.13
639,Coding,0.84
640,Books,0.35
641,Cricket,0.13
642,Books,0.14
643,Gaming,0.09
644,Travel,0.29
645,Books,0.95
646,Coding,0.76
647,Books,0.48
648,Gaming,0.58
649,Books,0.74
650,Gaming,0.7
651,Coding,0.49
652,Travel,0.65
653,Books,0.14
654,Coding,0.97
655,Cricket,0.77
656,Music,0.95
657,Travel,0.21
658,Gaming,0.62
659,Cricket,0.69
660,Art,0.79
661,Art,0.86
662,Cricket,0.69
663,Books,0.91
664,Cricket,0.28
665,Art,0.71
666,Cricket,0.97
667,Gaming,0.22
668,Music,0.12
669,Cricket,0.4
670,Coding,0.1
671,Gaming,0.28
672,Coding,0.19
673,Cricket,0.14
674,Travel,0.08
675,Books,0.29
676,Cricket,0.17
677,Books,0.84
678,Travel,0.54
679,Books,0.03
680,Music,0.03
681,Travel,0.09
682,Coding,0.14
683,Coding,0.27
684,Travel,0.02
685,Music,0.96
686,Music,0.06
687,Music,0.9
688,Music,0.74
689,Cricket,0.11
690,Travel,0.38
691,Music,0.55
692,Coding,0.47
693,Travel,1.0
694,Music,0.34
695,Cricket,0.45
696,Travel,0.44
697,Art,0.58
698,Books,0.57
699,Coding,0.25
700,Art,0.4
701,Books,0.38
702,Gaming,0.95
703,Travel,0.14
704,Coding,0.41
705,Gaming,0.86
706,Books,0.43
707,Cricket,0.64
708,Travel,0.67
709,Coding,0.22
710,Gaming,0.96
711,Cricket,0.82
712,Cricket,0.42
713,Gaming,0.21
714,Travel,0.4
715,Coding,0.58
716,Art,0.18
717,Travel,0.16
718,Books,0.09
719,Books,0.69
720,Art,0.32
721,Art,0.85
722,Books,0.76
723,Coding,0.09
724,Books,0.32
725,Books,0.81
726,Gaming,0.18
727,Music,0.26
728,Coding,0.61
729,Music,0.48
730,Books,0.54
731,Books,0.44
732,Coding,0.02
733,Art,0.33
734,Cricket,0.88
735,Cricket,0.26
736,Coding,0.6
737,Cricket,0.52
738,Travel,0.33
739,Coding,0.04
740,Coding,0.25
741,Gaming,0.75
742,Art,0.82
743,Travel,0.23
744,Cricket,0.44
745,Art,0.85
746,Coding,0.41
747,Music,0.06
748,Travel,0.53
749,Books,0.29
750,Art,0.36
751,Music,0.94
752,Cricket,0.69
753,Books,0.14
754,Music,0.29
755,Books,0.05
756,Gaming,0.98
757,Books,0.71
758,Books,0.42
759,Travel,0.09
760,Coding,0.33
761,Books,0.61
762,Books,0.12
763,Art,0.05
764,Music,0.37
765,Books,0.66
766,Gaming,0.88
767,Cricket,0.95
768,Music,0.36
769,Gaming,0.28
770,Gaming,0.34
771,Coding,0.62
772,Books,0.58
773,Art,0.3
774,Cricket,0.99
775,Books,0.72
776,Gaming,0.57
777,Music,0.62
778,Art,0.18
779,Music,0.05
780,Art,0.82
781,Art,0.51
782,Books,0.04
783,Books,0.62
784,Travel,0.68
785,Travel,0.44
786,Cricket,0.77
787,Coding,0.48
788,Cricket,0.53
789,Coding,0.06
790,Books,0.33
791,Books,0.57
792,Books,0.27
793,Books,0.22
794,Music,0.5
795,Art,0.67
796,Gaming,0.1
797,Books,0.32
798,Gaming,0.13
799,Books,0.32
800,Coding,0.56
801,Cricket,0.8
802,Gaming,0.07
803,Coding,0.07
804,Travel,0.17
805,Travel,0.4
806,Books,0.31
807,Gaming,0.33
808,Coding,0.74
809,Cricket,0.18
810,Travel,0.23
811,Art,0.24
812,Music,0.65
813,Gaming,0.48
814,Art,0.36
815,Music,0.73
816,Coding,0.99
817,Art,0.66
818,Art,0.77
819,Music,0.27
820,Travel,0.09
821,Travel,0.78
822,Coding,0.4
823,Coding,0.13
824,Coding,0.3
825,Gaming,0.28
826,Cricket,0.13
827,Gaming,0.05
828,Books,0.49
829,Gaming,0.05
830,Travel,0.9
831,Music,0.78
832,Cricket,0.5
833,Cricket,0.6
834,Gaming,0.18
835,Music,0.99
836,Music,0.69
837,Coding,0.52
838,Art,0.08
839,Coding,0.07
840,Gaming,0.48
841,Coding,0.42
842,Coding,0.79
843,Music,0.95
844,Travel,0.1
845,Art,0.79
846,Books,0.82
847,Cricket,0.57
848,Travel,0.61
849,Art,0.3
850,Travel,0.42
851,Gaming,0.82
852,Gaming,0.82
853,Cricket,0.66
854,Music,0.19
855,Gaming,0.87
856,Gaming,0.26
857,Cricket,0.54
858,Gaming,0.34
859,Cricket,0.55
860,Gaming,0.66
861,Travel,0.88
862,Gaming,0.24
863,Books,0.48
864,Books,0.17
865,Art,0.91
866,Travel,0.26
867,Cricket,0.26
868,Gaming,0.76
869,Art,0.95
870,Art,0.35
871,Travel,0.8
872,Travel,0.07
873,Books,0.35
874,Books,0.71
875,Music,0.87
876,Books,0.6
877,Books,0.33
878,Music,0.68
879,Gaming,0.46
880,Cricket,0.92
881,Books,0.64
882,Gaming,0.39
883,Art,0.59
884,Travel,0.67
885,Art,0.18
886,Art,0.8
887,Music,0.1
888,Cricket,0.39
889,Books,0.31
890,Books,0.17
891,Gaming,0.72
892,Gaming,0.31
893,Art,0.03
894,Gaming,0.02
895,Travel,0.9
896,Coding,0.19
897,Gaming,0.47
898,Travel,0.03
899,Art,0.82
900,Cricket,0.69
901,Cricket,0.65
902,Cricket,0.93
903,Art,0.11
904,Books,0.17
905,Books,0.35
906,Cricket,0.09
907,Music,0.41
908,Travel,0.73
909,Cricket,0.83
910,Travel,0.29
911,Coding,0.8
912,Gaming,0.35
913,Music,0.86
914,Books,0.64
915,Travel,0.7
916,Books,0.3
917,Art,0.06
918,Art,0.24
919,Music,0.55
920,Coding,0.54
921,Coding,0.72
922,Art,0.11
923,Music,0.86
924,Cricket,0.32
925,Coding,0.74
926,Gaming,0.6
927,Coding,0.25
928,Books,0.18
929,Travel,0.96
930,Books,0.35
931,Cricket,0.87
932,Art,0.41
933,Cricket,0.2
934,Gaming,0.17
935,Art,0.02
936,Art,0.87
937,Coding,0.0
938,Art,0.87
939,Coding,0.03
940,Music,0.98
941,Coding,0.74
942,Cricket,0.11
943,Art,0.27
944,Art,0.07
945,Art,0.97
946,Art,0.25
947,Books,0.74
948,Art,0.73
949,Gaming,0.6
950,Cricket,0.23
951,Art,0.76
952,Cricket,0.14
953,Art,0.7
954,Coding,0.24
955,Coding,0.54
956,Coding,0.05
957,Art,0.41
958,Gaming,0.26
959,Cricket,0.3
960,Coding,0.74
961,Music,0.96
962,Books,0.9
963,Cricket,0.44
964,Music,0.05
965,Gaming,0.34
966,Cricket,0.78
967,Music,0.12
968,Travel,0.6
969,Art,0.48
970,Music,0.43
971,Art,0.49
972,Music,0.39
973,Gaming,0.2
974,Art,0.93
975,Art,0.01
976,Art,0.59
977,Travel,0.88
978,Travel,0.21
979,Cricket,0.24
980,Music,0.44
981,Travel,0.18
982,Books,0.99
983,Cricket,0.49
984,Coding,0.67
985,Gaming,0.07
986,Books,0.58
987,Travel,0.46
988,Music,0.28
989,Books,0.39
990,Art,0.5
991,Art,0.15
992,Travel,0.41
993,Coding,0.09
994,Books,0.39
995,Travel,0.34
996,Cricket,0.38
997,Coding,0.92
998,Coding,0.91
999,Cricket,0.76
