Node_ID,Interest,Extraversion
187,Art,0.4
188,Music,0.85
189,Gaming,0.8
190,Cricket,0.91
191,Music,0.05
192,Cricket,0.01
193,Music,0.99
194,Music,0.32
195,Music,0.98
196,Coding,0.76
197,Music,0.18
198,Travel,0.78
199,Travel,0.77
200,Gaming,0.38
201,Cricket,0.69
202,Travel,0.04
203,Cricket,0.48
204,Coding,0.44
205,Coding,0.92
206,Travel,0.68
207,Books,0.63
208,Art,0.48
209,Books,0.12
210,Coding,0.97
211,Music,0.6
212,Coding,0.74
213,Travel,0.8
214,Travel,0.2
215,Coding,0.33
216,Music,0.22
217,Gaming,0.79
218,Music,0.75
219,Music,0.85
220,Music,0.04
221,Coding,0.59
222,Music,0.78
223,Art,0.01
224,Gaming,0.95
225,Art,0.73
226,Cricket,0.68
227,Gaming,0.24
228,Coding,0.23
229,Coding,0.01
230,Art,0.34
231,Gaming,0.07
232,Books,1.0
233,Coding,0.99
234,Travel,0.11
235,Art,0.35
236,Books,0.06
237,Cricket,0.65
238,Books,0.35
239,Travel,0.28
240,Books,0.58
241,Music,0.21
242,Coding,0.32
243,Gaming,0.24
244,Cricket,0.35
245,Travel,0.8
246,Coding,0.18
247,Travel,0.77
248,Coding,0.18
249,Art,0.31
250,Books,0.38
251,Books,0.34
252,Books,0.74
253,Travel,0.43
254,Art,0.92
255,Travel,0.91
256,Cricket,0.07
257,Travel,0.89
258,Travel,0.66
259,Gaming,0.5
260,Books,0.76
261,Books,0.72
262,Gaming,0.99
263,Books,0.34
264,Books,0.45
265,Music,0.79
266,Music,0.65
267,Cricket,0.88
268,Books,0.83
269,Coding,0.38
270,Music,0.97
271,Books,0.04
272,Music,0.06
273,Coding,0.49
274,Travel,0.15
275,Books,0.27
276,Travel,0.88
277,Coding,0.15
278,Cricket,0.39
279,Music,0.79
280,Books,0.04
281,Coding,0.81
282,Music,0.11
283,Music,0.61
284,Cricket,0.04
285,Cricket,0.53
286,Gaming,0.69
287,Art,0.98
288,Cricket,0.61
289,Coding,0.78
290,Books,0.71
291,Travel,0.07
292,Coding,0.14
293,Art,0.14
294,Gaming,0.57
295,Music,0.95
296,Coding,0.74
297,Coding,0.29
298,Books,0.51
299,Gaming,0.55
300,Music,0.38
301,Gaming,0.59
302,Cricket,0.38
303,Coding,0.58
304,Coding,0.42
305,Art,0.19
306,Books,0.71
307,Travel,0.94
308,Travel,0.42
309,Cricket,0.58
310,Coding,0.08
311,Coding,0.78
312,Music,0.8
313,Coding,0.61
314,Gaming,0.1
315,Travel,0.0
316,Travel,0.07
317,Music,0.17
318,Books,0.85
319,Cricket,0.47
320,Music,0.44
321,Travel,0.61
322,Gaming,0.96
323,Travel,0.45
324,Coding,0.96
325,Cricket,0.39
326,Books,0.07
327,Gaming,0.26
328,Music,0.56
329,Cricket,0.26
330,Books,0.74
331,Books,0.5
332,Music,0.63
333,Travel,0.1
334,Travel,0.32
335,Travel,0.43
336,Travel,0.92
337,Cricket,0.39
338,Gaming,0.06
339,Books,0.53
340,Gaming,0.38
341,Cricket,0.66
342,Music,0.19
343,Coding,0.86
344,Travel,0.33
345,Travel,0.4
346,Art,0.12
347,Gaming,0.08
348,Coding,0.01
349,Coding,0.11
350,Coding,0.14
351,Music,0.34
352,Books,0.51
353,Books,0.99
354,Travel,0.77
355,Art,0.37
356,Travel,0.15
357,Coding,0.01
358,Art,0.49
359,Books,0.2
360,Gaming,0.85
361,Art,0.23
362,Coding,0.4
363,Coding,0.49
364,Music,0.94
365,Books,0.45
366,Gaming,0.41
367,Cricket,0.77
368,Coding,0.23
369,Art,0.92
370,Music,0.12
371,Music,0.2
372,Art,0.89
373,Coding,0.1
374,Travel,0.63
375,Coding,0.44
376,Gaming,0.76
377,Books,0.04
378,Music,0.55
379,Coding,0.89
380,Art,0.97
381,Travel,0.81
382,Cricket,0.65
383,Coding,0.79
384,Travel,0.88
385,Books,0.05
386,Travel,0.51
387,Music,0.94
388,Music,0.56
389,Books,0.36
390,Travel,0.96
391,Books,0.95
392,Music,0.18
393,Coding,0.22
394,Travel,0.57
395,Travel,0.15
396,Books,0.48
397,Music,0.51
398,Music,0.77
399,Gaming,0.77
400,Travel,0.61
401,Art,0.88
402,Books,0.16
403,Music,0.07
404,Coding,0.33
405,Music,0.34
406,Art,0.16
407,Gaming,0.72
408,Travel,0.25
409,Music,0.56
410,Art,0.82
411,Gaming,0.87
412,Art,0.79
413,Music,0.29
414,Books,0.69
415,Cricket,0.92
416,Travel,0.35
417,Cricket,0.9
418,Music,0.82
419,Cricket,0.78
420,Travel,0.9
421,Art,0.68
422,Cricket,0.18
423,Travel,0.04
424,Gaming,0.67
425,Travel,0.89
426,Music,0.05
427,Books,0.75
428,Art,0.51
429,Travel,0.11
430,Books,0.47
431,Coding,0.48
432,Gaming,0.07
433,Art,0.8
434,Music,0.97
435,Art,0.6
436,Music,0.94
437,Travel,0.54
438,Music,0.76
439,Gaming,0.94
440,Music,0.72
441,Cricket,0.29
442,Travel,0.9
443,Art,0.94
444,Coding,0.39
445,Music,0.09
446,Travel,0.21
447,Coding,0.59
448,Travel,0.62
449,Music,0.88
450,Travel,0.89
451,Books,0.22
452,Books,0.64
453,Cricket,0.58
454,Books,0.03
455,Music,0.8
456,Books,0.64
457,Art,0.53
458,Travel,0.98
459,Coding,0.32
460,Art,0.35
461,Coding,0.22
462,Music,0.43
463,Coding,0.42
464,Music,0.31
465,Art,0.05
466,Travel,0.18
467,Coding,0.78
468,Coding,0.21
469,Gaming,0.9
470,Music,0.92
471,Books,0.51
472,Books,0.66
473,Art,0.86
474,Music,0.39
475,Cricket,0.72
476,Gaming,0.64
477,Travel,0.39
478,Music,0.29
479,Coding,0.16
480,Art,0.02
481,Books,0.61
482,Gaming,0.92
483,Coding,0.72
484,Music,0.03
485,Coding,0.98
486,Cricket,0.87
487,Books,0.79
488,Cricket,0.92
489,Coding,0.69
490,Gaming,0.2
491,Books,0.42
492,Music,0.19
493,Coding,0.45
494,Art,0.11
495,Gaming,0.4
496,Cricket,0.87
497,Coding,0.49
498,Travel,0.98
499,Cricket,0.53
500,Travel,0.8
501,Gaming,0.85
502,Cricket,0.75
503,Travel,0.02
504,Books,0.92
505,Cricket,0.12
506,Coding,0.42
507,Coding,0.29
508,Travel,0.5
509,Travel,0.98
510,Music,0.99
511,Music,0.83
512,Music,0.92
513,Coding,0.57
514,Travel,0.98
515,Music,0.41
516,Cricket,0.67
517,Books,0.56
518,Travel,0.6
519,Art,0.85
520,Music,0.55
521,Cricket,0.17
522,Music,0.03
523,Art,0.11
524,Gaming,0.14
525,Art,0.66
526,Art,0.69
527,Cricket,0.22
528,Art,0.41
529,Cricket,0.38
530,Music,0.42
531,Travel,0.7
532,Cricket,0.35
533,Coding,0.16
534,Art,0.96
535,Music,0.69
536,Travel,0.35
537,Coding,0.88
538,Travel,0.52
539,Coding,0.0
540,Art,0.56
541,Coding,0.16
542,Travel,0.73
543,Books,0.16
544,Gaming,0.93
545,Gaming,0.35
546,Art,0.38
547,Music,0.64
548,Books,0.19
549,Cricket,0.06
550,Coding,0.45
551,Cricket,0.06
552,Travel,0.49
553,Cricket,0.45
554,Gaming,0.47
555,Cricket,0.29
556,Travel,0.51
557,Coding,0.61
558,Travel,0.69
559,Cricket,0.58
560,Gaming,0.83
561,Art,0.83
562,Coding,0.89
563,Cricket,0.19
564,Books,0.08
565,Coding,0.91
566,Travel,0.58
567,Cricket,0.63
568,Coding,0.79
569,Travel,0.23
570,Cricket,0.25
571,Books,0.81
572,Art,0.39
573,Art,0.78
574,Coding,0.19
575,Gaming,0.73
576,Gaming,0.41
577,Coding,0.7
578,Cricket,0.16
579,Books,0.46
580,Coding,0.35
581,Cricket,0.84
582,Cricket,0.24
583,Cricket,0.28
584,Art,0.06
585,Art,0.28
586,Coding,0.72
587,Cricket,0.94
588,Coding,0.99
589,Gaming,0.3
590,Cricket,0.75
591,Gaming,0.37
592,Travel,0.89
593,Coding,0.14
594,Gaming,0.79
595,Gaming,0.03
596,Cricket,0.87
597,Art,0.24
598,Books,0.05
599,Cricket,0.0
600,Travel,0.56
601,Coding,0.89
602,Travel,0.8
603,Books,0.79
604,Books,0.16
605,Music,0.14
606,Cricket,0.57
607,Travel,0.05
608,Gaming,0.3
609,Travel,0.67
610,Music,0.98
611,Cricket,0.35
612,Gaming,0.4
613,Travel,0.12
614,Books,0.5
615,Gaming,0.48
616,Coding,0.14
617,Art,0.48
618,Cricket,0.21
619,Travel,0.06
620,Coding,0.07
621,Cricket,0.32
622,Cricket,0.98
623,Music,0.99
624,Travel,0.93
625,Gaming,0.02
626,Travel,0.11
627,Coding,0.31
628,Art,0.5
629,Travel,0.39
630,Travel,0.92
631,Gaming,0.29
632,Gaming,0.08
633,Gaming,0.39
634,Art,0.95
635,Cricket,0.26
636,Coding,0.87
637,Art,0.94
638,Cricket,0.92
639,Gaming,0.44
640,Cricket,0.72
641,Art,0.26
642,Art,0.99
643,Cricket,0.35
644,Gaming,0.99
645,Gaming,0.88
646,Art,0.7
647,Coding,0.57
648,Music,0.76
649,Music,0.31
650,Music,0.68
651,Coding,0.45
652,Travel,0.14
653,Gaming,0.04
654,Music,0.67
655,Books,0.98
656,Cricket,0.07
657,Gaming,0.65
658,Gaming,0.92
659,Books,0.72
660,Books,0.2
661,Art,0.7
662,Coding,0.84
663,Books,0.02
664,Art,0.13
665,Travel,0.77
666,Cricket,0.94
667,Travel,0.96
668,Coding,0.12
669,Art,0.06
670,Art,0.46
671,Cricket,1.0
672,Books,0.96
673,Gaming,0.02
674,Gaming,0.78
675,Gaming,0.77
676,Cricket,0.85
677,Travel,0.99
678,Books,0.63
679,Art,0.52
680,Cricket,0.61
681,Art,0.39
682,Books,0.53
683,Books,0.26
684,Gaming,0.7
685,Cricket,0.89
686,Gaming,0.44
687,Cricket,0.73
688,Coding,0.9
689,Gaming,0.75
690,Books,0.48
691,Gaming,0.11
692,Cricket,0.33
693,Art,0.31
694,Books,0.79
695,Travel,0.39
696,Gaming,0.13
697,Coding,0.79
698,Coding,0.56
699,Music,0.09
700,Books,0.92
701,Gaming,0.83
702,Gaming,0.4
703,Music,0.37
704,Travel,0.29
705,Travel,0.83
706,Music,0.76
707,Gaming,0.8
708,Coding,0.47
709,Gaming,0.6
710,Books,0.88
711,Cricket,0.61
712,Gaming,0.06
713,Art,0.17
714,Cricket,0.57
715,Coding,0.7
716,Coding,0.53
717,Books,0.09
718,Cricket,0.8
719,Coding,0.17
720,Travel,0.83
721,Cricket,0.68
722,Gaming,0.03
723,Gaming,0.26
724,Travel,0.65
725,Cricket,0.66
726,Cricket,0.81
727,Art,0.97
728,Music,0.75
729,Cricket,1.0
730,Cricket,0.09
731,Travel,0.33
732,Music,0.22
733,Cricket,0.95
734,Cricket,0.82
735,Gaming,0.8
736,Travel,0.39
737,Coding,0.75
738,Music,0.45
739,Cricket,0.1
740,Books,0.08
741,Cricket,0.42
742,Travel,0.9
743,Gaming,0.33
744,Gaming,0.31
745,Coding,0.83
746,Books,0.08
747,Coding,0.37
748,Gaming,0.05
749,Travel,0.86
750,Coding,0.13
751,Travel,0.93
752,Books,0.25
753,Cricket,0.44
754,Music,0.15
755,Books,0.22
756,Cricket,0.69
757,Art,0.5
758,Coding,0.62
759,Cricket,0.31
760,Music,0.23
761,Gaming,0.31
762,Travel,0.27
763,Music,0.0
764,Art,0.73
765,Art,0.93
766,Gaming,0.41
767,Music,0.51
768,Books,0.55
769,Art,0.15
770,Cricket,0.22
771,Coding,0.44
772,Art,0.92
773,Travel,0.34
774,Books,0.36
775,Music,0.0
776,Coding,0.96
777,Cricket,0.99
778,Coding,0.73
779,Music,0.09
780,Travel,0.59
781,Travel,0.24
782,Coding,0.37
783,Coding,0.31
784,Gaming,0.22
785,Art,0.71
786,Cricket,0.24
787,Coding,0.68
788,Music,0.62
789,Coding,0.73
790,Music,0.11
791,Cricket,0.35
792,Gaming,0.07
793,Travel,0.99
794,Art,1.0
795,Art,0.38
796,Books,0.32
797,Cricket,0.37
798,Gaming,0.49
799,Cricket,0.02
800,Art,0.29
801,Cricket,0.14
802,Music,0.66
803,Gaming,0.5
804,Gaming,0.45
805,Books,0.67
806,Music,0.05
807,Books,0.16
808,Music,0.91
809,Gaming,0.01
810,Travel,0.48
811,Books,0.6
812,Cricket,0.26
813,Coding,0.65
814,Books,0.81
815,Coding,0.29
816,Gaming,0.44
817,Cricket,0.98
818,Cricket,0.95
819,Art,0.95
820,Music,0.75
821,Music,0.99
822,Art,0.27
823,Gaming,0.66
824,Travel,0.75
825,Art,0.37
826,Gaming,0.91
827,Cricket,0.47
828,Books,0.69
829,Music,0.78
830,Travel,0.76
831,Gaming,0.56
832,Cricket,0.12
833,Books,0.91
834,Travel,0.49
835,Travel,0.6
836,Coding,0.92
837,Books,0.79
838,Cricket,0.69
839,Art,0.16
840,Gaming,0.67
841,Music,0.19
842,Art,0.65
843,Music,0.8
844,Gaming,0.63
845,Books,0.47
846,Coding,1.0
847,Art,0.4
848,Travel,0.28
849,Music,0.22
850,Gaming,1.0
851,Travel,0.57
852,Cricket,0.48
853,Coding,0.39
854,Gaming,0.61
855,Art,0.66
856,Music,0.06
857,Travel,0.93
858,Art,0.71
859,Art,0.4
860,Gaming,0.35
861,Cricket,0.46
862,Art,0.71
863,Art,0.42
864,Art,0.61
865,Coding,0.15
866,Cricket,0.87
867,Music,0.88
868,Books,0.94
869,Cricket,0.98
870,Coding,0.52
871,Music,0.28
872,Art,0.51
873,Travel,0.26
874,Travel,0.27
875,Books,0.85
876,Gaming,0.54
877,Gaming,0.24
878,Cricket,0.88
879,Cricket,0.67
880,Cricket,0.91
881,Music,0.15
882,Coding,0.1
883,Music,0.42
884,Travel,0.61
885,Cricket,0.94
886,Cricket,0.62
887,Gaming,0.87
888,Books,0.06
889,Travel,0.7
890,Gaming,0.25
891,Coding,0.26
892,Music,0.6
893,Books,0.33
894,Gaming,0.26
895,Coding,0.08
896,Gaming,0.17
897,Art,0.5
898,Music,0.83
899,Coding,0.52
900,Books,0.89
901,Books,0.49
902,Travel,0.32
903,Travel,0.26
904,Travel,0.95
905,Music,0.67
906,Cricket,0.48
907,Cricket,0.68
908,Coding,0.3
909,Coding,0.69
910,Travel,0.55
911,Coding,0.59
912,Art,0.51
913,Gaming,0.67
914,Travel,0.4
915,Coding,0.62
916,Gaming,0.65
917,Gaming,0.78
918,Gaming,0.4
919,Travel,0.61
920,Travel,0.04
921,Gaming,0.65
922,Books,0.59
923,Cricket,0.98
924,Gaming,0.9
925,Travel,0.99
926,Coding,0.98
927,Books,0.06
928,Travel,0.48
929,Art,0.8
930,Art,0.23
931,Music,0.76
932,Gaming,0.54
933,Travel,0.09
934,Art,0.01
935,Coding,0.83
936,Art,0.74
937,Books,0.25
938,Music,0.93
939,Art,0.9
940,Art,0.69
941,Music,0.62
942,Cricket,0.27
943,Music,0.3
944,Music,0.96
945,Art,0.58
946,Travel,0.38
947,Music,0.38
948,Travel,0.41
949,Art,0.29
950,Art,0.26
951,Gaming,0.61
952,Books,0.03
953,Cricket,0.67
954,Books,0.02
955,Art,0.47
956,Music,0.22
957,Music,0.66
958,Cricket,0.85
959,Travel,0.05
960,Coding,0.81
961,Cricket,0.18
962,Cricket,0.4
963,Coding,0.13
964,Music,0.99
965,Music,0.07
966,Coding,0.71
967,Books,0.72
968,Travel,0.66
969,Travel,0.18
970,Music,0.09
971,Coding,0.48
972,Coding,0.27
973,Travel,0.0
974,Music,0.58
975,Cricket,0.13
976,Travel,0.98
977,Books,0.39
978,Travel,0.14
979,Cricket,0.17
980,Music,0.31
981,Books,0.39
982,Cricket,0.67
983,Music,0.92
984,Cricket,0.12
985,Travel,0.25
986,Books,0.16
987,Cricket,0.64
988,Travel,0.4
989,Gaming,0.9
990,Music,0.9
991,Art,0.2
992,Gaming,0.25
993,Gaming,0.47
994,Gaming,0.63
995,Books,0.41
996,Gaming,0.61
997,Cricket,0.35
998,Coding,0.85
999,Travel,0.35
