Node_ID,Interest,Extraversion
279,Books,0.81
280,Gaming,0.69
281,Gaming,0.27
282,Coding,0.66
283,Travel,0.38
284,Cricket,0.24
285,Coding,0.1
286,Cricket,0.86
287,Coding,0.07
288,Travel,0.34
289,Art,0.68
290,Books,0.1
291,Music,0.25
292,Music,0.63
293,Books,0.62
294,Music,0.93
295,Cricket,0.79
296,Travel,0.02
297,Books,0.4
298,Music,0.18
299,Travel,0.13
300,Gaming,0.5
301,Art,0.92
302,Gaming,0.61
303,Music,0.52
304,Coding,0.44
305,Gaming,0.25
306,Gaming,0.11
307,Art,0.86
308,Cricket,0.06
309,Coding,0.39
310,Travel,0.41
311,Coding,0.73
312,Travel,0.63
313,Cricket,0.48
314,Cricket,0.8
315,Books,0.95
316,Gaming,0.22
317,Music,0.39
318,Gaming,0.41
319,Art,0.32
320,Cricket,0.5
321,Art,0.92
322,Gaming,0.58
323,Gaming,0.8
324,Coding,0.03
325,Art,0.15
326,Gaming,0.6
327,Coding,0.79
328,Cricket,0.75
329,Books,0.11
330,Gaming,0.53
331,Art,0.78
332,Music,0.69
333,Coding,0.04
334,Art,0.26
335,Coding,0.52
336,Books,0.18
337,Cricket,0.9
338,Gaming,0.07
339,Books,0.96
340,Art,0.1
341,Gaming,0.19
342,Books,0.54
343,Coding,0.03
344,Art,0.79
345,Cricket,0.24
346,Coding,0.02
347,Music,0.18
348,Art,0.94
349,Art,0.35
350,Music,0.56
351,Travel,0.38
352,Coding,0.26
353,Music,0.89
354,Cricket,0.91
355,Coding,0.9
356,Books,0.33
357,Cricket,0.36
358,Music,0.13
359,Music,0.53
360,Books,0.93
361,Cricket,0.68
362,Books,0.71
363,Books,0.5
364,Travel,0.4
365,Travel,0.81
366,Travel,0.21
367,Books,0.1
368,Gaming,0.19
369,Cricket,0.48
370,Gaming,0.13
371,Travel,0.82
372,Gaming,0.33
373,Gaming,0.52
374,Coding,0.81
375,Gaming,0.04
376,Travel,0.63
377,Coding,0.29
378,Art,0.49
379,Coding,0.94
380,Art,0.74
381,Cricket,0.48
382,Art,0.53
383,Cricket,0.65
384,Music,0.8
385,Gaming,0.81
386,Music,0.51
387,Cricket,0.45
388,Art,0.8
389,Travel,0.73
390,Cricket,0.38
391,Music,0.37
392,Cricket,0.29
393,Coding,0.82
394,Gaming,0.69
395,Music,0.81
396,Books,0.91
397,Cricket,0.59
398,Art,0.19
399,Travel,0.63
400,Music,0.68
401,Art,0.44
402,Books,0.74
403,Art,0.22
404,Coding,0.88
405,Gaming,0.82
406,Books,0.66
407,Travel,0.3
408,Cricket,0.51
409,Coding,0.47
410,Coding,0.71
411,Coding,0.59
412,Music,0.57
413,Art,0.11
414,Cricket,0.26
415,Music,0.33
416,Coding,0.82
417,Cricket,0.57
418,Books,0.01
419,Music,0.01
420,Gaming,0.76
421,Coding,0.23
422,Travel,0.19
423,Cricket,0.57
424,Art,0.89
425,Music,0.64
426,Travel,0.89
427,Coding,0.41
428,Travel,0.32
429,Cricket,0.93
430,Travel,0.05
431,Gaming,0.55
432,Books,0.73
433,Coding,0.73
434,Music,0.9
435,Coding,0.59
436,Gaming,0.34
437,Music,0.77
438,Travel,0.08
439,Coding,0.79
440,Cricket,0.89
441,Coding,0.51
442,Coding,0.71
443,Art,0.4
444,Gaming,0.5
445,Travel,0.95
446,Cricket,0.96
447,Travel,0.74
448,Books,0.43
449,Art,0.88
450,Gaming,0.75
451,Cricket,0.08
452,Coding,0.93
453,Art,0.41
454,Music,0.16
455,Music,0.32
456,Cricket,0.36
457,Coding,0.41
458,Travel,0.75
459,Coding,0.76
460,Travel,0.7
461,Travel,0.29
462,Cricket,0.61
463,Gaming,0.29
464,Coding,0.79
465,Cricket,0.09
466,Books,0.88
467,Music,0.43
468,Books,0.25
469,Gaming,0.7
470,Music,0.13
471,Coding,0.86
472,Cricket,0.84
473,Coding,0.84
474,Gaming,0.07
475,Music,0.74
476,Books,0.84
477,Music,0.81
478,Coding,0.14
479,Coding,0.48
480,Books,0.35
481,Gaming,0.69
482,Cricket,0.58
483,Coding,0.77
484,Art,0.14
485,Books,0.97
486,Art,0.31
487,Gaming,0.74
488,Coding,0.33
489,Books,0.19
490,Cricket,0.25
491,Art,0.93
492,Music,0.72
493,Travel,0.29
494,Gaming,0.48
495,Books,0.75
496,Art,0.77
497,Cricket,0.34
498,Travel,0.33
499,Travel,0.21
500,Books,0.82
501,Gaming,0.27
502,Coding,0.01
503,Travel,0.56
504,Coding,0.47
505,Art,0.61
506,Gaming,0.05
507,Cricket,0.81
508,Coding,0.77
509,Art,0.02
510,Travel,0.41
511,Art,0.57
512,Gaming,0.98
513,Gaming,0.45
514,Books,0.34
515,Music,0.72
516,Gaming,0.01
517,Cricket,0.96
518,Cricket,0.1
519,Travel,0.34
520,Coding,0.12
521,Coding,0.89
522,Cricket,0.99
523,Gaming,0.3
524,Travel,0.94
525,Travel,0.59
526,Coding,0.32
527,Cricket,0.79
528,Music,0.15
529,Music,0.81
530,Coding,0.88
531,Music,0.94
532,Travel,0.17
533,Coding,0.71
534,Cricket,0.84
535,Cricket,0.65
536,Cricket,0.12
537,Books,0.15
538,Art,0.61
539,Travel,0.78
540,Books,0.36
541,Art,1.0
542,Books,0.96
543,Gaming,0.31
544,Music,0.05
545,Travel,0.68
546,Music,0.87
547,Gaming,0.9
548,Gaming,0.03
549,Coding,0.46
550,Coding,0.16
551,Gaming,0.52
552,Cricket,0.33
553,Books,0.81
554,Books,0.88
555,Travel,0.54
556,Travel,0.11
557,Music,0.67
558,Music,0.25
559,Cricket,0.96
560,Travel,0.4
561,Coding,0.49
562,Art,0.12
563,Cricket,0.02
564,Cricket,0.14
565,Cricket,0.92
566,Cricket,0.35
567,Cricket,0.11
568,Travel,0.36
569,Cricket,0.53
570,Coding,0.23
571,Travel,0.82
572,Travel,0.07
573,Coding,0.94
574,Coding,0.58
575,Gaming,0.35
576,Art,0.26
577,Coding,0.76
578,Books,0.72
579,Books,0.91
580,Art,0.86
581,Travel,0.13
582,Books,0.03
583,Art,0.14
584,Coding,0.47
585,Gaming,0.35
586,Books,0.94
587,Music,0.35
588,Music,0.71
589,Travel,0.74
590,Travel,0.54
591,Art,0.1
592,Art,0.22
593,Coding,0.58
594,Cricket,0.64
595,Gaming,0.17
596,Cricket,0.6
597,Travel,0.6
598,Books,0.12
599,Gaming,0.97
600,Travel,0.57
601,Coding,0.95
602,Art,0.51
603,Cricket,0.84
604,Gaming,0.22
605,Coding,0.93
606,Cricket,0.01
607,Travel,0.17
608,Art,0.01
609,Cricket,0.97
610,Gaming,0.43
611,Music,0.94
612,Coding,0.29
613,Music,0.97
614,Cricket,0.05
615,Coding,1.0
616,Gaming,0.83
617,Books,1.0
618,Travel,0.12
619,Books,0.35
620,Music,0.6
621,Gaming,0.13
622,Gaming,0.05
623,Music,0.69
624,Art,0.91
625,Music,0.81
626,Travel,0.25
627,Books,0.71
628,Music,0.91
629,Art,0.06
630,Music,0.28
631,Cricket,0.12
632,Music,0.6
633,Music,0.46
634,Cricket,0.66
635,Books,0.86
636,Cricket,0.52
637,Travel,0.31
638,Music,0.29
639,Travel,0.84
640,Coding,0.1
641,Coding,0.03
642,Coding,0.46
643,Travel,0.63
644,Music,0.99
645,Travel,0.37
646,Cricket,0.36
647,Art,0.4
648,Art,0.8
649,Books,0.17
650,Coding,0.17
651,Coding,0.13
652,Travel,0.96
653,Travel,0.84
654,Cricket,0.03
655,Travel,0.81
656,Music,0.74
657,Cricket,0.53
658,Cricket,0.27
659,Music,0.42
660,Books,0.28
661,Books,0.27
662,Music,0.71
663,Cricket,0.55
664,Cricket,0.26
665,Books,0.13
666,Cricket,0.78
667,Books,0.06
668,Books,0.86
669,Books,0.87
670,Music,0.99
671,Coding,0.67
672,Coding,0.79
673,Books,0.07
674,Cricket,0.46
675,Books,0.4
676,Art,0.14
677,Travel,0.19
678,Music,0.46
679,Travel,0.18
680,Art,0.59
681,Music,0.17
682,Music,0.46
683,Gaming,0.12
684,Gaming,0.16
685,Art,0.29
686,Gaming,0.36
687,Art,0.67
688,Books,0.24
689,Cricket,0.31
690,Music,0.92
691,Travel,0.54
692,Art,0.22
693,Books,0.99
694,Music,0.46
695,Travel,0.64
696,Gaming,0.77
697,Art,0.5
698,Travel,0.75
699,Cricket,0.74
700,Art,0.56
701,Cricket,0.22
702,Music,0.6
703,Gaming,0.18
704,Cricket,0.9
705,Art,0.15
706,Music,0.45
707,Art,0.54
708,Coding,0.52
709,Music,0.24
710,Coding,0.77
711,Art,0.22
712,Coding,0.75
713,Coding,0.52
714,Cricket,0.36
715,Books,0.12
716,Travel,0.18
717,Gaming,0.17
718,Coding,0.94
719,Cricket,0.36
720,Music,0.72
721,Gaming,0.81
722,Travel,0.66
723,Gaming,0.71
724,Coding,0.3
725,Cricket,0.56
726,Music,0.9
727,Travel,0.36
728,Music,0.03
729,Travel,0.39
730,Coding,0.64
731,Gaming,0.99
732,Cricket,0.52
733,Art,0.46
734,Art,0.68
735,Gaming,0.38
736,Books,0.94
737,Gaming,0.46
738,Books,0.62
739,Music,0.74
740,Music,0.25
741,Travel,0.58
742,Cricket,0.93
743,Music,0.87
744,Music,0.63
745,Gaming,0.16
746,Gaming,0.02
747,Gaming,0.72
748,Cricket,0.16
749,Coding,0.61
750,Art,0.89
751,Gaming,0.68
752,Art,0.08
753,Cricket,0.08
754,Gaming,0.26
755,Coding,0.34
756,Music,0.65
757,Books,0.46
758,Music,0.05
759,Art,0.29
760,Coding,0.92
761,Music,0.19
762,Cricket,0.29
763,Art,0.22
764,Coding,0.15
765,Coding,0.18
766,Gaming,0.7
767,Books,0.14
768,Art,0.18
769,Gaming,0.84
770,Gaming,0.6
771,Cricket,0.99
772,Cricket,0.19
773,Coding,0.91
774,Travel,0.6
775,Travel,0.29
776,Travel,0.08
777,Art,0.54
778,Art,0.99
779,Gaming,0.71
780,Books,0.84
781,Books,0.49
782,Books,0.06
783,Art,0.29
784,Art,0.11
785,Cricket,0.52
786,Art,0.15
787,Music,0.98
788,Books,0.28
789,Gaming,0.81
790,Music,1.0
791,Travel,0.58
792,Coding,0.99
793,Gaming,0.62
794,Travel,0.71
795,Books,0.94
796,Travel,0.8
797,Coding,0.89
798,Cricket,0.93
799,Art,0.38
800,Gaming,0.25
801,Coding,0.04
802,Travel,0.15
803,Gaming,0.41
804,Travel,0.34
805,Gaming,0.13
806,Books,0.3
807,Books,0.46
808,Music,0.03
809,Music,0.72
810,Cricket,0.29
811,Cricket,0.84
812,Art,0.17
813,Cricket,0.54
814,Cricket,0.57
815,Coding,0.47
816,Cricket,0.36
817,Cricket,0.52
818,Gaming,0.26
819,Gaming,0.29
820,Coding,0.39
821,Art,0.75
822,Cricket,0.78
823,Gaming,0.1
824,Music,0.77
825,Cricket,0.65
826,Art,0.23
827,Cricket,0.14
828,Music,0.03
829,Books,0.99
830,Music,0.45
831,Books,0.48
832,Gaming,0.17
833,Travel,0.03
834,Cricket,0.69
835,Travel,0.83
836,Coding,0.72
837,Music,0.96
838,Books,0.7
839,Art,0.0
840,Travel,0.48
841,Travel,0.48
842,Gaming,0.14
843,Art,0.4
844,Travel,0.65
845,Gaming,0.87
846,Books,0.23
847,Travel,0.3
848,Gaming,0.45
849,Gaming,0.74
850,Cricket,0.17
851,Gaming,0.13
852,Cricket,0.35
853,Gaming,0.65
854,Music,0.22
855,Books,0.37
856,Music,0.53
857,Coding,0.78
858,Books,0.21
859,Art,0.53
860,Books,0.01
861,Cricket,0.78
862,Cricket,0.5
863,Coding,0.51
864,Gaming,0.25
865,Coding,0.73
866,Music,0.9
867,Books,0.59
868,Gaming,0.11
869,Music,0.46
870,Music,0.17
871,Gaming,0.78
872,Books,0.69
873,Coding,0.3
874,Music,0.14
875,Cricket,0.39
876,Gaming,0.19
877,Gaming,0.06
878,Coding,0.7
879,Gaming,0.24
880,Travel,0.87
881,Music,0.44
882,Coding,0.54
883,Travel,0.74
884,Coding,0.94
885,Coding,0.84
886,Art,0.41
887,Coding,0.1
888,Travel,0.73
889,Coding,0.58
890,Cricket,0.75
891,Art,0.25
892,Music,0.67
893,Books,0.72
894,Travel,0.93
895,Coding,0.89
896,Travel,0.65
897,Gaming,0.11
898,Art,0.59
899,Cricket,0.04
900,Travel,0.77
901,Gaming,0.41
902,Music,0.52
903,Cricket,0.04
904,Art,0.37
905,Music,0.56
906,Music,0.82
907,Travel,0.49
908,Cricket,0.8
909,Coding,0.82
910,Travel,0.21
911,Music,0.86
912,Gaming,0.4
913,Coding,0.87
914,Gaming,0.47
915,Gaming,0.48
916,Music,0.4
917,Travel,0.71
918,Cricket,0.14
919,Music,0.58
920,Travel,0.4
921,Gaming,0.02
922,Gaming,0.45
923,Music,0.94
924,Cricket,0.21
925,Cricket,0.52
926,Cricket,0.37
927,Coding,0.04
928,Coding,0.13
929,Music,0.61
930,Coding,0.67
931,Cricket,0.04
932,Books,0.91
933,Cricket,0.9
934,Music,0.36
935,Art,0.78
936,Cricket,0.55
937,Cricket,0.91
938,Music,0.29
939,Cricket,0.11
940,Art,0.42
941,Travel,0.01
942,Coding,0.04
943,Art,0.83
944,Cricket,0.07
945,Cricket,0.94
946,Gaming,0.54
947,Music,0.4
948,Gaming,0.72
949,Gaming,0.03
950,Travel,0.65
951,Travel,0.99
952,Art,0.17
953,Art,0.24
954,Art,0.82
955,Art,0.8
956,Gaming,0.39
957,Art,0.27
958,Music,0.2
959,Music,0.34
960,Art,0.14
961,Travel,0.13
962,Books,0.72
963,Music,0.95
964,Music,0.77
965,Cricket,0.04
966,Art,0.33
967,Books,0.49
968,Coding,0.43
969,Gaming,0.38
970,Art,0.41
971,Travel,0.23
972,Gaming,0.74
973,Coding,0.59
974,Art,0.25
975,Books,0.4
976,Books,0.86
977,Books,0.56
978,Travel,0.17
979,Books,0.94
980,Coding,0.59
981,Art,0.53
982,Gaming,0.87
983,Cricket,0.12
984,Coding,0.26
985,Gaming,0.17
986,Art,0.02
987,Art,0.88
988,Coding,0.98
989,Coding,0.29
990,Art,0.26
991,Cricket,0.87
992,Music,0.09
993,Art,0.59
994,Cricket,0.57
995,Books,0.16
996,Books,0.83
997,Books,0.67
998,Books,0.31
999,Gaming,0.48
