Node_ID,Interest,Extraversion
378,Cricket,0.48
379,Coding,0.34
380,Art,0.28
381,Travel,0.33
382,Gaming,0.33
383,Gaming,0.61
384,Cricket,0.84
385,Gaming,0.03
386,Music,0.07
387,Gaming,0.88
388,Art,0.58
389,Gaming,0.02
390,Cricket,0.87
391,Books,0.53
392,Travel,0.06
393,Gaming,0.39
394,Cricket,0.64
395,Art,0.38
396,Coding,0.84
397,Gaming,0.31
398,Coding,0.06
399,Books,0.59
400,Books,0.95
401,Music,0.27
402,Art,0.35
403,Books,0.47
404,Art,0.12
405,Cricket,0.86
406,Cricket,0.8
407,Cricket,0.74
408,Gaming,0.38
409,Art,0.83
410,Travel,0.97
411,Art,0.6
412,Coding,0.49
413,Travel,0.5
414,Cricket,0.34
415,Travel,0.61
416,Travel,0.73
417,Gaming,0.53
418,Travel,0.08
419,Travel,0.1
420,Gaming,0.24
421,Art,0.54
422,Music,0.99
423,Cricket,0.83
424,Coding,0.7
425,Cricket,0.14
426,Coding,0.58
427,Books,0.92
428,Music,0.46
429,Coding,0.08
430,Travel,0.88
431,Books,0.95
432,Coding,0.47
433,Art,0.21
434,Coding,0.09
435,Art,0.15
436,Books,0.01
437,Books,0.8
438,Art,0.88
439,Coding,0.6
440,Gaming,0.56
441,Travel,0.74
442,Gaming,0.68
443,Coding,0.93
444,Travel,0.72
445,Gaming,0.1
446,Music,0.77
447,Books,1.0
448,Travel,0.62
449,Books,0.4
450,Music,0.19
451,Music,0.68
452,Art,0.9
453,Travel,0.71
454,Music,0.38
455,Books,0.97
456,Cricket,0.99
457,Music,0.1
458,Music,0.11
459,Gaming,0.69
460,Travel,0.5
461,Art,0.63
462,Travel,0.87
463,Music,0.68
464,Art,0.4
465,Books,0.18
466,Music,0.97
467,Coding,0.24
468,Gaming,0.54
469,Coding,0.97
470,Gaming,0.6
471,Music,0.2
472,Art,0.86
473,Books,0.79
474,Gaming,0.88
475,Art,0.01
476,Art,0.57
477,Cricket,0.97
478,Music,0.56
479,Cricket,0.43
480,Art,0.13
481,Music,0.66
482,Books,0.71
483,Coding,0.2
484,Travel,0.26
485,Books,0.71
486,Travel,0.36
487,Music,0.39
488,Books,0.06
489,Art,0.35
490,Books,0.18
491,Gaming,0.71
492,Books,0.86
493,Music,0.42
494,Music,0.23
495,Travel,0.39
496,Travel,0.42
497,Art,0.73
498,Travel,0.46
499,Coding,0.36
500,Gaming,0.06
501,Music,0.14
502,Coding,0.1
503,Cricket,0.35
504,Art,0.99
505,Cricket,0.97
506,Cricket,0.48
507,Travel,0.25
508,Music,0.67
509,Travel,0.23
510,Art,0.77
511,Gaming,0.3
512,Travel,0.67
513,Cricket,0.88
514,Music,0.76
515,Cricket,0.21
516,Books,0.45
517,Gaming,0.47
518,Travel,0.36
519,Books,0.07
520,Music,0.52
521,Books,0.88
522,Music,0.13
523,Cricket,0.85
524,Travel,0.0
525,Travel,0.59
526,Books,0.81
527,Books,0.77
528,Art,0.56
529,Cricket,0.93
530,Art,0.76
531,Gaming,0.05
532,Music,0.59
533,Travel,0.49
534,Music,0.24
535,Art,0.86
536,Cricket,0.59
537,Gaming,0.96
538,Cricket,0.94
539,Books,0.82
540,Cricket,0.99
541,Art,0.09
542,Music,0.94
543,Gaming,0.23
544,Music,0.48
545,Coding,0.38
546,Books,0.18
547,Music,0.95
548,Travel,0.73
549,Books,0.55
550,Travel,0.9
551,Music,0.08
552,Art,0.84
553,Gaming,0.47
554,Cricket,0.54
555,Art,0.13
556,Travel,0.54
557,Cricket,0.13
558,Cricket,0.21
559,Gaming,0.66
560,Coding,0.13
561,Travel,0.31
562,Gaming,0.01
563,Coding,0.88
564,Cricket,0.77
565,Coding,0.38
566,Art,0.77
567,Cricket,0.88
568,Travel,0.67
569,Coding,0.78
570,Travel,0.1
571,Books,0.39
572,Coding,0.27
573,Travel,0.62
574,Travel,0.91
575,Music,0.38
576,Gaming,0.28
577,Gaming,0.21
578,Music,0.57
579,Gaming,0.31
580,Travel,0.55
581,Cricket,0.14
582,Coding,0.04
583,Cricket,0.97
584,Music,0.49
585,Art,0.57
586,Cricket,0.62
587,Books,0.09
588,Coding,0.59
589,Books,0.24
590,Travel,0.14
591,Cricket,0.65
592,Art,0.53
593,Coding,0.02
594,Books,0.08
595,Cricket,0.07
596,Books,0.11
597,Music,0.76
598,Art,0.75
599,Travel,0.34
600,Coding,0.86
601,Travel,0.49
602,Gaming,0.09
603,Travel,0.8
604,Gaming,0.81
605,Cricket,0.84
606,Cricket,0.68
607,Books,0.02
608,Coding,0.26
609,Music,0.84
610,Travel,0.43
611,Coding,0.83
612,Gaming,0.29
613,Books,0.48
614,Cricket,0.18
615,Gaming,0.62
616,Cricket,0.79
617,Coding,0.56
618,Gaming,0.53
619,Music,0.22
620,Gaming,0.39
621,Gaming,0.07
622,Music,0.35
623,Travel,0.78
624,Gaming,0.38
625,Music,0.88
626,Travel,0.58
627,Music,0.37
628,Music,0.56
629,Books,0.91
630,Travel,0.88
631,Cricket,0.74
632,Music,0.41
633,Coding,0.13
634,Books,0.49
635,Music,0.21
636,Coding,0.76
637,Coding,0.31
638,Travel,0.21
639,Music,0.13
640,Music,0.83
641,Art,0.51
642,Travel,0.42
643,Music,0.51
644,Cricket,0.12
645,Travel,0.98
646,Books,0.47
647,Gaming,0.45
648,Coding,0.6
649,Music,0.64
650,Books,0.85
651,Music,0.75
652,Books,0.7
653,Books,0.59
654,Travel,0.63
655,Coding,0.97
656,Cricket,0.89
657,Art,0.23
658,Gaming,0.58
659,Music,0.4
660,Music,0.37
661,Music,0.28
662,Coding,1.0
663,Travel,0.57
664,Books,0.27
665,Music,0.44
666,Art,0.27
667,Gaming,0.36
668,Books,0.01
669,Art,0.77
670,Books,0.62
671,Music,0.87
672,Books,0.75
673,Coding,0.12
674,Travel,0.83
675,Gaming,0.62
676,Coding,0.41
677,Coding,0.26
678,Music,0.71
679,Cricket,0.16
680,Art,0.7
681,Travel,0.37
682,Music,0.29
683,Gaming,0.0
684,Music,0.35
685,Music,0.22
686,Art,0.36
687,Art,0.09
688,Books,0.31
689,Gaming,0.55
690,Music,0.91
691,Cricket,0.18
692,Art,0.71
693,Books,0.21
694,Cricket,0.77
695,Books,0.91
696,Books,0.64
697,Art,0.73
698,Gaming,0.52
699,Music,0.62
700,Music,0.76
701,Gaming,0.43
702,Art,0.7
703,Cricket,0.15
704,Art,0.95
705,Cricket,0.39
706,Art,0.59
707,Art,0.64
708,Books,0.34
709,Gaming,0.93
710,Art,0.47
711,Music,0.65
712,Books,0.44
713,Books,0.09
714,Books,0.81
715,Gaming,0.02
716,Coding,0.7
717,Books,0.19
718,Books,0.85
719,Cricket,0.16
720,Art,0.3
721,Art,0.84
722,Travel,0.36
723,Books,0.35
724,Gaming,0.74
725,Travel,0.82
726,Travel,0.56
727,Travel,0.36
728,Books,0.78
729,Gaming,0.07
730,Music,0.87
731,Music,0.87
732,Music,0.6
733,Coding,0.8
734,Books,0.83
735,Travel,0.3
736,Coding,0.6
737,Books,0.47
738,Coding,0.83
739,Travel,0.25
740,Cricket,0.77
741,Coding,0.31
742,Art,0.14
743,Cricket,0.39
744,Books,0.73
745,Music,0.82
746,Gaming,0.59
747,Art,0.52
748,Cricket,0.21
749,Coding,0.83
750,Music,0.57
751,Music,0.78
752,Music,0.04
753,Travel,0.86
754,Travel,0.45
755,Gaming,0.22
756,Art,0.32
757,Gaming,0.54
758,Music,0.46
759,Books,0.91
760,Cricket,0.92
761,Travel,0.39
762,Travel,0.61
763,Cricket,0.58
764,Books,0.5
765,Music,0.18
766,Coding,0.07
767,Coding,0.18
768,Gaming,0.79
769,Art,0.3
770,Coding,0.22
771,Music,0.94
772,Gaming,0.79
773,Coding,0.41
774,Books,0.22
775,Music,0.87
776,Cricket,0.9
777,Travel,0.47
778,Travel,0.6
779,Books,0.31
780,Coding,0.24
781,Music,0.65
782,Art,0.25
783,Art,0.98
784,Gaming,0.17
785,Travel,0.29
786,Art,0.89
787,Music,0.58
788,Art,0.3
789,Art,0.79
790,Gaming,0.72
791,Travel,0.99
792,Cricket,0.89
793,Cricket,0.51
794,Art,0.92
795,Coding,0.95
796,Music,0.75
797,Cricket,0.77
798,Music,0.59
799,Gaming,0.65
800,Music,0.65
801,Coding,0.26
802,Travel,0.85
803,Coding,0.28
804,Coding,0.24
805,Travel,0.8
806,Books,0.21
807,Music,0.62
808,Gaming,0.03
809,Cricket,0.63
810,Art,0.69
811,Gaming,0.32
812,Travel,0.69
813,Travel,0.56
814,Books,0.4
815,Art,0.71
816,Books,0.45
817,Travel,0.78
818,Books,0.85
819,Gaming,0.4
820,Music,0.72
821,Books,0.17
822,Art,0.06
823,Art,0.24
824,Music,0.8
825,Art,0.39
826,Cricket,0.02
827,Gaming,0.34
828,Travel,0.37
829,Gaming,0.84
830,Coding,0.24
831,Coding,0.74
832,Music,0.74
833,Art,0.62
834,Art,0.55
835,Art,0.3
836,Art,0.47
837,Art,0.73
838,Books,0.58
839,Gaming,0.26
840,Books,0.33
841,Coding,0.74
842,Art,0.39
843,Cricket,0.45
844,Cricket,0.72
845,Cricket,0.77
846,Coding,0.9
847,Gaming,0.92
848,Cricket,0.77
849,Gaming,0.46
850,Books,0.84
851,Travel,0.24
852,Books,0.03
853,Books,0.41
854,Cricket,0.83
855,Gaming,0.34
856,Cricket,0.95
857,Books,0.94
858,Travel,0.5
859,Cricket,0.03
860,Gaming,1.0
861,Art,0.73
862,Coding,0.54
863,Cricket,0.15
864,Art,0.73
865,Gaming,0.78
866,Art,0.17
867,Travel,0.84
868,Books,0.5
869,Gaming,0.67
870,Coding,0.23
871,Books,0.28
872,Gaming,0.1
873,Travel,0.76
874,Cricket,0.79
875,Art,0.81
876,Travel,0.34
877,Music,0.27
878,Art,0.72
879,Travel,0.09
880,Art,0.96
881,Music,0.86
882,Art,0.88
883,Cricket,0.55
884,Travel,0.86
885,Gaming,0.49
886,Music,0.6
887,Travel,0.03
888,Travel,0.87
889,Books,0.34
890,Travel,0.04
891,Music,0.46
892,Art,0.14
893,Coding,0.87
894,Gaming,0.17
895,Books,0.57
896,Books,0.63
897,Art,0.7
898,Coding,0.28
899,Books,0.93
900,Music,0.13
901,Travel,0.15
902,Coding,0.04
903,Coding,0.74
904,Books,0.7
905,Cricket,0.3
906,Travel,0.18
907,Books,0.1
908,Music,0.18
909,Music,0.58
910,Travel,0.18
911,Travel,1.0
912,Travel,0.39
913,Travel,0.13
914,Books,0.67
915,Music,0.19
916,Music,0.23
917,Art,0.9
918,Books,0.49
919,Music,0.48
920,Coding,0.39
921,Cricket,0.18
922,Music,0.27
923,Coding,0.14
924,Gaming,0.6
925,Books,0.54
926,Travel,0.35
927,Cricket,0.83
928,Gaming,0.59
929,Music,0.14
930,Art,0.61
931,Cricket,0.28
932,Gaming,0.43
933,Art,0.69
934,Cricket,0.01
935,Music,0.9
936,Music,0.83
937,Gaming,0.21
938,Art,0.28
939,Books,0.85
940,Cricket,0.18
941,Coding,0.95
942,Art,0.08
943,Books,0.75
944,Coding,0.89
945,Coding,0.4
946,Coding,0.68
947,Music,0.49
948,Gaming,0.94
949,Art,0.84
950,Art,0.34
951,Coding,0.97
952,Books,0.23
953,Cricket,0.34
954,Coding,0.94
955,Gaming,0.41
956,Music,0.92
957,Coding,0.88
958,Gaming,0.5
959,Cricket,0.67
960,Art,0.2
961,Art,0.07
962,Travel,0.23
963,Art,0.81
964,Cricket,0.88
965,Travel,0.93
966,Art,0.3
967,Books,0.2
968,Gaming,0.72
969,Art,0.76
970,Gaming,0.62
971,Books,0.29
972,Music,0.44
973,Books,0.42
974,Books,0.58
975,Travel,0.71
976,Travel,0.92
977,Books,0.58
978,Art,0.72
979,Gaming,0.8
980,Coding,0.45
981,Coding,0.62
982,Art,0.61
983,Art,0.26
984,Art,0.88
985,Art,0.9
986,Books,0.1
987,Art,0.48
988,Travel,0.04
989,Art,0.62
990,Art,0.93
991,Cricket,0.99
992,Gaming,0.07
993,Gaming,0.88
994,Books,0.52
995,Music,0.74
996,Coding,0.5
997,Gaming,0.82
998,Cricket,0.49
999,Books,0.47
