Node_ID,Interest,Extraversion
278,Art,0.16
279,Travel,0.37
280,Music,0.18
281,Cricket,0.19
282,Art,0.03
283,Art,0.57
284,Gaming,0.09
285,Travel,0.61
286,Books,0.75
287,Music,0.26
288,Books,0.22
289,Art,0.48
290,Books,0.67
291,Art,0.41
292,Gaming,0.81
293,Gaming,0.6
294,Books,0.17
295,Art,0.93
296,Music,0.83
297,Coding,0.91
298,Cricket,0.99
299,Gaming,0.29
300,Music,0.86
301,Cricket,0.42
302,Gaming,0.11
303,Art,0.03
304,Art,0.22
305,Gaming,0.39
306,Travel,0.73
307,Music,0.79
308,Cricket,0.73
309,Art,0.13
310,Music,0.21
311,Travel,0.16
312,Music,0.38
313,Music,0.59
314,Art,0.28
315,Cricket,0.84
316,Music,0.8
317,Coding,0.32
318,Art,0.32
319,Coding,0.23
320,Travel,0.23
321,Music,0.94
322,Travel,0.93
323,Cricket,0.12
324,Music,0.98
325,Music,0.86
326,Music,0.61
327,Gaming,0.76
328,Coding,0.53
329,Gaming,0.54
330,Art,0.79
331,Cricket,0.06
332,Art,0.73
333,Cricket,0.64
334,Cricket,0.16
335,Travel,0.78
336,Cricket,0.58
337,Books,0.48
338,Books,0.3
339,Books,0.89
340,Gaming,0.84
341,Art,0.05
342,Cricket,0.17
343,Coding,0.54
344,Books,0.61
345,Music,0.16
346,Travel,0.7
347,Cricket,0.7
348,Books,0.28
349,Travel,0.15
350,Gaming,0.13
351,Music,0.92
352,Art,0.18
353,Cricket,0.04
354,Art,0.99
355,Gaming,0.74
356,Coding,0.42
357,Books,0.75
358,Gaming,0.53
359,Travel,0.23
360,Coding,0.98
361,Music,0.57
362,Cricket,0.23
363,Coding,0.87
364,Cricket,0.33
365,Travel,0.32
366,Books,0.69
367,Art,0.48
368,Coding,0.47
369,Art,0.15
370,Books,0.13
371,Books,0.57
372,Cricket,0.26
373,Art,0.68
374,Travel,0.61
375,Coding,0.7
376,Art,0.96
377,Art,0.28
378,Books,0.62
379,Coding,0.23
380,Art,0.79
381,Gaming,0.83
382,Travel,0.5
383,Music,0.5
384,Coding,0.36
385,Music,0.47
386,Music,0.16
387,Travel,0.27
388,Coding,0.21
389,Cricket,0.53
390,Art,0.84
391,Books,0.63
392,Books,0.36
393,Cricket,0.81
394,Travel,0.05
395,Books,0.02
396,Music,0.59
397,Travel,0.06
398,Art,0.2
399,Gaming,0.29
400,Music,0.42
401,Travel,0.6
402,Gaming,0.57
403,Coding,0.43
404,Music,0.86
405,Music,0.47
406,Books,0.43
407,Music,0.28
408,Music,0.9
409,Books,0.21
410,Books,0.78
411,Travel,0.74
412,Art,0.58
413,Books,0.37
414,Coding,0.83
415,Travel,0.43
416,Books,0.26
417,Gaming,0.18
418,Cricket,0.93
419,Art,0.12
420,Books,0.1
421,Books,0.36
422,Coding,0.25
423,Coding,0.57
424,Art,0.96
425,Books,0.29
426,Music,0.05
427,Cricket,0.74
428,Coding,0.7
429,Music,0.02
430,Books,0.01
431,Books,0.7
432,Books,0.93
433,Art,0.99
434,Cricket,0.97
435,Gaming,0.09
436,Cricket,0.93
437,Art,0.57
438,Books,0.38
439,Books,0.18
440,Travel,0.53
441,Books,0.42
442,Gaming,0.58
443,Travel,0.95
444,Art,0.53
445,Coding,0.15
446,Travel,0.09
447,Books,0.96
448,Gaming,0.91
449,Books,0.22
450,Gaming,0.19
451,Gaming,0.77
452,Art,0.12
453,Gaming,0.57
454,Coding,0.03
455,Art,0.37
456,Travel,0.22
457,Travel,0.94
458,Music,0.01
459,Books,0.06
460,Travel,0.55
461,Travel,0.61
462,Cricket,0.94
463,Cricket,0.67
464,Gaming,0.14
465,Travel,0.07
466,Art,0.13
467,Gaming,0.15
468,Books,0.39
469,Art,0.45
470,Cricket,0.83
471,Coding,0.6
472,Cricket,0.61
473,Cricket,0.51
474,Cricket,0.68
475,Cricket,0.94
476,Gaming,0.18
477,Books,0.02
478,Coding,0.45
479,Cricket,0.06
480,Music,0.71
481,Travel,0.96
482,Gaming,0.96
483,Travel,0.12
484,Gaming,0.94
485,Music,0.66
486,Coding,0.88
487,Travel,0.75
488,Gaming,0.09
489,Travel,0.14
490,Cricket,0.55
491,Gaming,0.08
492,Coding,0.81
493,Music,0.52
494,Books,0.66
495,Art,0.58
496,Music,0.07
497,Art,0.63
498,Gaming,0.83
499,Gaming,0.44
500,Art,0.01
501,Coding,0.13
502,Gaming,0.33
503,Coding,0.45
504,Art,0.49
505,Gaming,0.21
506,Cricket,0.18
507,Gaming,0.99
508,Gaming,0.44
509,Art,0.39
510,Books,0.2
511,Gaming,0.41
512,Music,0.47
513,Music,0.86
514,Gaming,0.68
515,Cricket,0.01
516,Travel,0.76
517,Books,0.0
518,Gaming,0.33
519,Art,0.2
520,Music,0.27
521,Books,0.31
522,Books,0.68
523,Travel,0.9
524,Music,0.46
525,Music,0.2
526,Books,0.37
527,Cricket,0.43
528,Coding,0.79
529,Cricket,0.39
530,Music,0.17
531,Music,0.81
532,Art,0.14
533,Coding,1.0
534,Cricket,0.82
535,Cricket,0.87
536,Travel,0.37
537,Travel,0.42
538,Travel,0.05
539,Gaming,0.03
540,Books,0.74
541,Books,0.5
542,Music,0.09
543,Cricket,0.01
544,Music,0.2
545,Books,0.8
546,Travel,0.78
547,Gaming,0.89
548,Music,0.08
549,Coding,0.45
550,Cricket,0.33
551,Gaming,0.36
552,Books,0.49
553,Music,0.38
554,Gaming,0.48
555,Art,0.65
556,Art,0.98
557,Travel,0.77
558,Music,0.75
559,Books,0.85
560,Travel,0.1
561,Gaming,0.72
562,Gaming,0.74
563,Art,0.56
564,Music,0.91
565,Cricket,0.67
566,Travel,0.72
567,Music,0.79
568,Music,0.84
569,Art,0.02
570,Travel,0.16
571,Coding,0.03
572,Art,0.79
573,Cricket,0.06
574,Art,0.06
575,Cricket,0.49
576,Gaming,0.38
577,Books,0.4
578,Art,0.44
579,Coding,0.05
580,Music,0.91
581,Travel,0.01
582,Travel,0.72
583,Books,0.75
584,Cricket,0.62
585,Gaming,0.47
586,Cricket,0.66
587,Music,0.05
588,Travel,0.28
589,Travel,0.79
590,Gaming,0.55
591,Art,0.95
592,Gaming,0.41
593,Books,0.73
594,Books,0.98
595,Art,0.98
596,Gaming,0.32
597,Cricket,0.98
598,Travel,0.85
599,Coding,0.31
600,Music,0.82
601,Gaming,0.35
602,Music,0.06
603,Art,0.96
604,Art,0.78
605,Cricket,0.4
606,Gaming,0.92
607,Coding,0.45
608,Music,0.01
609,Travel,0.06
610,Books,0.85
611,Travel,0.87
612,Art,0.46
613,Gaming,0.85
614,Cricket,0.25
615,Books,0.86
616,Coding,0.7
617,Gaming,0.81
618,Books,0.29
619,Music,0.83
620,Gaming,0.18
621,Music,0.96
622,Art,0.3
623,Travel,0.72
624,Art,0.3
625,Books,0.97
626,Cricket,0.17
627,Coding,0.69
628,Music,0.75
629,Books,0.43
630,Travel,0.8
631,Art,0.41
632,Books,0.33
633,Books,0.01
634,Gaming,0.47
635,Travel,0.1
636,Cricket,0.87
637,Books,0.93
638,Books,0.98
639,Gaming,0.95
640,Cricket,0.08
641,Travel,0.95
642,Travel,0.94
643,Books,0.28
644,Music,0.34
645,Coding,0.87
646,Art,0.55
647,Coding,0.43
648,Music,0.06
649,Music,0.87
650,Art,0.73
651,Coding,0.69
652,Travel,0.38
653,Cricket,0.22
654,Music,0.44
655,Gaming,0.01
656,Travel,0.11
657,Music,0.41
658,Art,0.77
659,Art,0.91
660,Travel,0.97
661,Music,0.65
662,Coding,0.44
663,Art,0.65
664,Gaming,0.95
665,Travel,0.09
666,Coding,0.42
667,Cricket,0.44
668,Art,0.8
669,Gaming,0.08
670,Music,0.48
671,Music,0.12
672,Cricket,0.64
673,Cricket,0.41
674,Coding,0.77
675,Music,0.18
676,Coding,0.8
677,Books,0.94
678,Cricket,0.42
679,Coding,0.26
680,Cricket,0.95
681,Gaming,0.74
682,Cricket,0.7
683,Travel,0.3
684,Music,0.23
685,Books,0.25
686,Books,0.67
687,Cricket,0.01
688,Art,0.52
689,Travel,0.09
690,Music,0.67
691,Gaming,0.99
692,Books,0.36
693,Coding,0.2
694,Coding,0.18
695,Cricket,0.03
696,Gaming,0.1
697,Art,0.31
698,Books,0.64
699,Books,0.74
700,Coding,0.22
701,Cricket,0.83
702,Coding,0.21
703,Gaming,0.46
704,Books,0.33
705,Travel,0.0
706,Art,0.35
707,Music,0.63
708,Art,0.25
709,Books,0.25
710,Cricket,0.72
711,Coding,0.79
712,Coding,0.51
713,Travel,0.5
714,Gaming,0.5
715,Coding,0.78
716,Books,0.61
717,Travel,0.64
718,Cricket,0.31
719,Art,0.09
720,Music,0.72
721,Art,0.46
722,Art,0.59
723,Cricket,0.58
724,Cricket,0.45
725,Cricket,0.27
726,Gaming,0.75
727,Books,0.35
728,Travel,0.35
729,Cricket,0.07
730,Coding,0.38
731,Gaming,0.26
732,Gaming,0.86
733,Cricket,0.81
734,Coding,0.53
735,Gaming,0.15
736,Coding,0.26
737,Coding,0.26
738,Art,0.58
739,Gaming,0.82
740,Coding,0.53
741,Books,0.89
742,Coding,0.71
743,Travel,0.91
744,Art,0.46
745,Music,0.71
746,Cricket,0.44
747,Coding,0.34
748,Art,0.72
749,Music,0.6
750,Art,0.09
751,Gaming,0.83
752,Books,0.22
753,Music,0.65
754,Coding,0.36
755,Art,0.87
756,Music,0.84
757,Music,0.61
758,Books,0.76
759,Coding,0.9
760,Gaming,0.16
761,Art,0.15
762,Coding,0.25
763,Travel,0.36
764,Music,0.45
765,Music,0.14
766,Books,0.04
767,Travel,0.9
768,Gaming,0.94
769,Art,0.15
770,Gaming,0.47
771,Cricket,0.6
772,Books,0.21
773,Music,0.83
774,Coding,0.84
775,Cricket,0.92
776,Travel,0.94
777,Art,0.12
778,Art,0.24
779,Art,0.34
780,Travel,0.92
781,Travel,0.67
782,Gaming,0.32
783,Travel,0.85
784,Music,0.82
785,Cricket,0.77
786,Books,0.0
787,Books,0.82
788,Art,0.03
789,Art,0.28
790,Cricket,0.96
791,Coding,0.25
792,Coding,0.62
793,Coding,0.01
794,Art,0.62
795,Books,0.2
796,Music,0.98
797,Travel,0.61
798,Gaming,0.43
799,Coding,0.39
800,Gaming,0.47
801,Books,0.72
802,Cricket,0.96
803,Travel,0.59
804,Coding,0.73
805,Books,0.88
806,Coding,0.84
807,Cricket,0.32
808,Books,0.77
809,Travel,0.88
810,Cricket,0.69
811,Gaming,0.83
812,Cricket,0.18
813,Cricket,0.67
814,Art,0.98
815,Books,0.85
816,Music,0.02
817,Coding,0.62
818,Books,0.06
819,Music,0.87
820,Travel,0.54
821,Cricket,0.02
822,Coding,0.81
823,Cricket,0.26
824,Cricket,0.18
825,Books,0.09
826,Art,0.42
827,Art,0.6
828,Books,0.68
829,Books,0.76
830,Art,0.61
831,Cricket,0.13
832,Coding,0.22
833,Travel,0.73
834,Coding,0.74
835,Gaming,0.15
836,Gaming,0.67
837,Cricket,0.44
838,Cricket,0.29
839,Gaming,0.51
840,Gaming,0.3
841,Gaming,0.32
842,Gaming,0.64
843,Coding,0.49
844,Books,0.31
845,Travel,0.39
846,Cricket,0.04
847,Art,0.8
848,Travel,0.65
849,Coding,0.37
850,Travel,0.29
851,Travel,0.84
852,Music,0.23
853,Cricket,0.16
854,Coding,0.82
855,Art,0.04
856,Cricket,0.87
857,Gaming,0.28
858,Cricket,0.58
859,Coding,0.43
860,Art,0.3
861,Coding,0.62
862,Gaming,0.09
863,Music,0.41
864,Coding,0.33
865,Coding,0.07
866,Travel,0.83
867,Coding,0.29
868,Travel,0.65
869,Music,0.02
870,Music,0.5
871,Music,0.48
872,Music,0.84
873,Gaming,0.88
874,Books,0.03
875,Cricket,0.82
876,Cricket,0.0
877,Coding,0.09
878,Art,0.14
879,Travel,0.1
880,Gaming,0.21
881,Travel,0.22
882,Music,0.85
883,Gaming,0.97
884,Music,0.32
885,Coding,0.37
886,Books,0.58
887,Books,0.02
888,Coding,0.89
889,Coding,0.92
890,Books,0.14
891,Books,0.25
892,Gaming,0.23
893,Books,0.8
894,Cricket,0.96
895,Gaming,0.16
896,Coding,0.98
897,Cricket,0.8
898,Books,0.68
899,Books,0.05
900,Art,0.66
901,Books,0.61
902,Travel,0.77
903,Travel,0.17
904,Travel,0.58
905,Music,0.06
906,Coding,0.81
907,Music,0.53
908,Books,1.0
909,Travel,0.3
910,Music,0.9
911,Travel,0.14
912,Coding,0.72
913,Travel,0.89
914,Travel,0.18
915,Cricket,0.37
916,Travel,0.14
917,Art,0.8
918,Art,0.27
919,Gaming,0.01
920,Cricket,0.94
921,Books,0.41
922,Cricket,0.96
923,Gaming,0.96
924,Art,0.6
925,Gaming,0.91
926,Cricket,0.7
927,Cricket,0.61
928,Travel,0.61
929,Books,0.06
930,Books,0.81
931,Gaming,0.06
932,Cricket,0.97
933,Music,0.3
934,Travel,0.35
935,Travel,0.89
936,Coding,0.09
937,Books,0.93
938,Travel,0.99
939,Coding,0.76
940,Gaming,0.77
941,Cricket,0.15
942,Books,0.51
943,Books,0.57
944,Coding,0.54
945,Gaming,0.53
946,Cricket,0.89
947,Gaming,0.82
948,Books,0.71
949,Art,0.54
950,Cricket,0.12
951,Coding,0.17
952,Music,0.07
953,Art,0.33
954,Travel,0.93
955,Gaming,0.97
956,Gaming,0.4
957,Art,0.08
958,Travel,0.22
959,Coding,0.44
960,Cricket,0.52
961,Gaming,0.67
962,Travel,0.06
963,Books,0.48
964,Gaming,0.54
965,Art,0.81
966,Gaming,0.7
967,Books,0.67
968,Gaming,0.95
969,Coding,0.52
970,Travel,0.91
971,Music,0.99
972,Cricket,0.15
973,Travel,0.09
974,Art,0.85
975,Gaming,0.81
976,Art,0.99
977,Music,0.36
978,Gaming,0.26
979,Books,0.93
980,Coding,0.08
981,Books,0.89
982,Coding,0.94
983,Coding,0.25
984,Books,0.75
985,Travel,0.63
986,Art,0.33
987,Music,0.65
988,Cricket,0.09
989,Books,0.41
990,Art,0.91
991,Books,0.79
992,Books,0.15
993,Music,0.77
994,Books,0.81
995,Cricket,0.21
996,Art,0.63
997,Coding,0.69
998,Music,0.89
999,Art,0.1
