Node_ID,Interest,Extraversion
255,Music,0.78
256,Coding,0.58
257,Gaming,0.76
258,Art,0.15
259,Art,0.91
260,Music,0.56
261,Art,0.86
262,Coding,0.58
263,Books,0.28
264,Cricket,0.24
265,Cricket,0.54
266,Art,0.1
267,Travel,0.59
268,Gaming,0.95
269,Coding,0.56
270,Cricket,0.87
271,Music,0.64
272,Travel,0.08
273,Books,0.27
274,Coding,0.59
275,Cricket,0.05
276,Travel,0.67
277,Travel,0.66
278,Coding,0.64
279,Cricket,0.82
280,Books,0.35
281,Art,0.93
282,Books,0.59
283,Art,0.13
284,Music,0.46
285,Art,0.26
286,Gaming,0.97
287,Cricket,0.8
288,Gaming,0.46
289,Books,0.45
290,Books,0.9
291,Cricket,0.32
292,Books,0.36
293,Art,0.66
294,Books,0.24
295,Travel,0.97
296,Travel,0.94
297,Books,0.93
298,Coding,0.95
299,Cricket,0.45
300,Coding,0.96
301,Coding,0.39
302,Cricket,0.88
303,Music,0.51
304,Books,0.11
305,Travel,0.4
306,Books,0.5
307,Gaming,0.46
308,Coding,0.72
309,Gaming,0.19
310,Art,0.26
311,Travel,0.74
312,Coding,0.3
313,Music,0.36
314,Books,0.27
315,Travel,0.48
316,Travel,0.85
317,Music,0.28
318,Art,0.05
319,Coding,0.08
320,Travel,0.16
321,Music,0.75
322,Travel,0.41
323,Cricket,0.25
324,Cricket,0.92
325,Music,0.16
326,Gaming,0.95
327,Travel,0.79
328,Books,0.7
329,Travel,0.15
330,Music,0.53
331,Cricket,0.5
332,Cricket,0.69
333,Music,0.22
334,Gaming,0.56
335,Music,0.3
336,Art,0.33
337,Cricket,0.67
338,Music,0.61
339,Cricket,0.63
340,Music,0.97
341,Gaming,0.87
342,Music,0.73
343,Music,0.46
344,Art,0.41
345,Books,0.14
346,Gaming,0.73
347,Travel,0.3
348,Gaming,0.0
349,Travel,0.88
350,Travel,0.84
351,Cricket,0.95
352,Gaming,0.58
353,Travel,0.26
354,Travel,0.26
355,Books,0.85
356,Music,0.47
357,Coding,1.0
358,Gaming,0.27
359,Travel,0.89
360,Music,0.4
361,Travel,0.57
362,Cricket,0.9
363,Cricket,0.58
364,Art,0.86
365,Art,0.62
366,Music,0.49
367,Gaming,0.22
368,Travel,0.61
369,Art,0.76
370,Music,0.81
371,Art,0.34
372,Gaming,0.88
373,Travel,0.59
374,Gaming,0.62
375,Travel,0.08
376,Travel,0.3
377,Travel,0.71
378,Travel,0.88
379,Gaming,0.74
380,Gaming,0.15
381,Music,0.38
382,Art,0.77
383,Music,0.79
384,Gaming,0.37
385,Travel,0.72
386,Gaming,0.41
387,Travel,0.72
388,Cricket,0.62
389,Cricket,0.06
390,Travel,0.02
391,Gaming,0.44
392,Art,0.36
393,Art,0.88
394,Coding,0.37
395,Music,0.32
396,Cricket,0.91
397,Cricket,0.41
398,Art,0.17
399,Travel,0.77
400,Cricket,0.3
401,Coding,0.14
402,Gaming,0.47
403,Music,0.2
404,Coding,0.91
405,Art,0.94
406,Books,0.29
407,Coding,0.81
408,Coding,0.12
409,Art,0.63
410,Music,0.29
411,Gaming,0.36
412,Cricket,0.38
413,Gaming,0.44
414,Travel,0.83
415,Books,0.89
416,Books,0.05
417,Music,0.2
418,Art,0.69
419,Cricket,0.59
420,Coding,0.31
421,Art,0.23
422,Music,0.07
423,Music,0.8
424,Cricket,0.92
425,Music,0.39
426,Books,1.0
427,Coding,0.33
428,Art,1.0
429,Travel,0.73
430,Art,0.33
431,Books,0.25
432,Books,0.31
433,Travel,0.03
434,Cricket,0.85
435,Cricket,0.45
436,Gaming,0.07
437,Gaming,0.36
438,Books,0.03
439,Coding,0.91
440,Cricket,0.61
441,Gaming,0.69
442,Gaming,0.38
443,Coding,0.21
444,Art,0.29
445,Books,0.34
446,Gaming,0.63
447,Books,0.05
448,Cricket,0.75
449,Travel,0.33
450,Gaming,0.47
451,Art,0.73
452,Gaming,0.01
453,Music,0.15
454,Gaming,0.69
455,Art,0.55
456,Coding,0.84
457,Art,0.63
458,Gaming,0.54
459,Travel,0.18
460,Art,0.45
461,Cricket,0.33
462,Books,0.27
463,Art,0.82
464,Books,0.54
465,Books,0.24
466,Cricket,0.5
467,Travel,0.58
468,Books,0.9
469,Cricket,0.23
470,Art,0.42
471,Travel,0.11
472,Art,0.75
473,Coding,0.16
474,Books,0.61
475,Gaming,0.79
476,Coding,0.81
477,Gaming,0.4
478,Music,0.24
479,Coding,0.84
480,Cricket,0.48
481,Cricket,0.76
482,Art,0.22
483,Art,0.81
484,Books,0.35
485,Books,0.04
486,Coding,0.34
487,Art,0.85
488,Travel,0.49
489,Cricket,0.0
490,Coding,0.39
491,Travel,0.9
492,Gaming,0.04
493,Cricket,0.68
494,Music,0.43
495,Art,0.67
496,Art,0.98
497,Travel,0.01
498,Books,0.24
499,Coding,1.0
500,Books,0.93
501,Books,0.82
502,Music,0.84
503,Cricket,0.66
504,Art,0.73
505,Art,0.49
506,Music,0.47
507,Books,0.74
508,Books,0.17
509,Books,0.98
510,Gaming,0.71
511,Music,0.41
512,Travel,0.13
513,Travel,0.13
514,Gaming,0.91
515,Travel,0.86
516,Cricket,0.58
517,Gaming,0.04
518,Coding,0.14
519,Books,0.81
520,Art,0.46
521,Coding,0.32
522,Art,0.27
523,Music,0.49
524,Art,0.53
525,Gaming,0.7
526,Music,0.91
527,Gaming,0.97
528,Gaming,0.97
529,Travel,0.7
530,Art,0.2
531,Music,0.36
532,Coding,0.66
533,Gaming,0.11
534,Music,0.73
535,Cricket,0.97
536,Gaming,0.46
537,Cricket,0.39
538,Art,0.2
539,Art,0.07
540,Books,0.81
541,Travel,0.01
542,Books,0.92
543,Books,0.72
544,Cricket,0.43
545,Gaming,0.37
546,Gaming,0.58
547,Travel,0.86
548,Music,0.49
549,Books,0.83
550,Cricket,0.34
551,Travel,0.76
552,Art,0.47
553,Coding,0.24
554,Coding,0.78
555,Books,0.68
556,Music,0.55
557,Gaming,0.47
558,Art,0.23
559,Cricket,0.45
560,Cricket,0.18
561,Coding,0.04
562,Music,0.02
563,Art,0.29
564,Travel,0.3
565,Coding,0.39
566,Music,0.32
567,Gaming,0.09
568,Gaming,0.1
569,Books,0.48
570,Travel,0.07
571,Travel,0.75
572,Gaming,0.08
573,Music,0.35
574,Music,0.54
575,Travel,0.03
576,Gaming,0.7
577,Art,0.23
578,Gaming,0.56
579,Gaming,0.31
580,Books,0.33
581,Books,0.67
582,Gaming,0.46
583,Cricket,0.26
584,Gaming,0.26
585,Art,0.28
586,Travel,0.85
587,Books,0.96
588,Cricket,0.98
589,Coding,0.77
590,Art,0.27
591,Travel,0.56
592,Music,0.15
593,Books,0.76
594,Books,0.07
595,Art,0.04
596,Music,0.21
597,Coding,0.55
598,Travel,0.5
599,Gaming,0.64
600,Cricket,0.13
601,Cricket,0.56
602,Coding,0.95
603,Music,0.61
604,Travel,0.58
605,Books,0.84
606,Music,0.12
607,Travel,0.76
608,Music,0.55
609,Cricket,0.18
610,Cricket,0.41
611,Music,0.64
612,Gaming,0.05
613,Books,0.54
614,Travel,0.13
615,Books,0.31
616,Coding,0.08
617,Travel,0.9
618,Gaming,0.22
619,Art,0.05
620,Travel,0.15
621,Travel,0.44
622,Cricket,0.55
623,Cricket,0.48
624,Coding,0.43
625,Art,0.89
626,Music,0.34
627,Books,0.27
628,Cricket,0.04
629,Art,0.87
630,Cricket,0.51
631,Cricket,0.72
632,Travel,0.74
633,Cricket,0.45
634,Gaming,0.31
635,Coding,0.95
636,Art,0.3
637,Gaming,0.21
638,Music,0.15
639,Coding,0.96
640,Coding,0.25
641,Books,0.91
642,Music,0.81
643,Books,0.94
644,Gaming,0.82
645,Books,0.84
646,Coding,0.31
647,Travel,0.5
648,Travel,0.65
649,Cricket,0.15
650,Travel,0.05
651,Cricket,0.55
652,Books,0.77
653,Coding,0.22
654,Coding,0.53
655,Coding,0.62
656,Coding,0.14
657,Art,0.6
658,Travel,0.69
659,Art,0.75
660,Gaming,0.61
661,Cricket,0.56
662,Books,0.07
663,Cricket,0.28
664,Art,0.93
665,Art,0.43
666,Travel,0.35
667,Books,0.92
668,Travel,0.32
669,Cricket,0.13
670,Gaming,0.89
671,Cricket,0.02
672,Travel,0.45
673,Coding,0.74
674,Cricket,0.16
675,Coding,0.48
676,Gaming,0.78
677,Travel,0.17
678,Gaming,0.01
679,Books,0.79
680,Art,0.32
681,Coding,0.4
682,Music,0.55
683,Art,0.07
684,Coding,0.94
685,Art,0.87
686,Travel,0.56
687,Music,0.21
688,Art,0.64
689,Music,0.18
690,Music,0.79
691,Travel,0.39
692,Cricket,0.78
693,Gaming,0.9
694,Music,0.03
695,Gaming,0.55
696,Travel,0.69
697,Music,0.23
698,Travel,0.76
699,Cricket,0.22
700,Books,0.66
701,Music,0.05
702,Art,0.03
703,Gaming,0.01
704,Music,0.79
705,Coding,0.21
706,Art,0.52
707,Coding,0.94
708,Books,0.03
709,Coding,0.33
710,Coding,1.0
711,Music,0.39
712,Art,0.81
713,Coding,0.7
714,Art,0.04
715,Travel,1.0
716,Music,0.44
717,Travel,0.74
718,Gaming,0.58
719,Coding,0.55
720,Music,0.79
721,Books,0.75
722,Books,0.52
723,Cricket,0.28
724,Music,0.63
725,Travel,0.31
726,Gaming,0.89
727,Music,0.14
728,Cricket,0.64
729,Art,0.05
730,Art,0.81
731,Travel,0.23
732,Gaming,0.49
733,Travel,0.25
734,Music,0.69
735,Books,0.37
736,Books,0.34
737,Travel,0.05
738,Books,0.81
739,Coding,0.29
740,Cricket,0.76
741,Music,0.95
742,Travel,0.88
743,Art,0.26
744,Travel,0.92
745,Coding,0.37
746,Music,0.75
747,Art,0.75
748,Art,0.21
749,Art,0.52
750,Cricket,0.06
751,Gaming,0.33
752,Gaming,0.79
753,Cricket,0.81
754,Travel,0.2
755,Coding,0.17
756,Travel,0.34
757,Cricket,0.13
758,Books,0.94
759,Gaming,0.74
760,Gaming,0.04
761,Coding,0.56
762,Books,0.2
763,Cricket,0.05
764,Books,0.29
765,Art,0.3
766,Coding,0.48
767,Cricket,0.44
768,Art,0.22
769,Travel,0.23
770,Gaming,0.82
771,Cricket,0.07
772,Gaming,0.97
773,Travel,0.39
774,Art,0.09
775,Travel,0.96
776,Gaming,0.89
777,Gaming,0.57
778,Gaming,0.86
779,Travel,0.81
780,Books,0.39
781,Cricket,0.61
782,Art,0.61
783,Travel,0.31
784,Art,0.77
785,Coding,0.68
786,Gaming,0.43
787,Travel,0.19
788,Music,0.01
789,Coding,0.47
790,Cricket,0.04
791,Books,0.59
792,Music,0.11
793,Gaming,0.1
794,Travel,0.42
795,Gaming,0.56
796,Travel,0.67
797,Cricket,0.2
798,Gaming,0.32
799,Gaming,0.76
800,Music,0.57
801,Cricket,0.94
802,Coding,0.1
803,Books,0.86
804,Travel,0.26
805,Books,0.88
806,Travel,0.68
807,Cricket,0.83
808,Books,0.41
809,Travel,0.97
810,Coding,0.17
811,Travel,0.26
812,Coding,0.03
813,Art,0.71
814,Art,0.56
815,Books,0.25
816,Cricket,0.3
817,Books,0.03
818,Coding,0.18
819,Cricket,0.45
820,Gaming,0.74
821,Books,0.62
822,Cricket,0.7
823,Cricket,0.34
824,Books,0.97
825,Cricket,0.55
826,Cricket,0.28
827,Cricket,0.42
828,Books,0.4
829,Books,0.62
830,Books,0.01
831,Travel,0.3
832,Gaming,0.57
833,Coding,0.73
834,Cricket,0.71
835,Gaming,0.09
836,Coding,0.67
837,Music,0.06
838,Cricket,0.92
839,Coding,0.6
840,Gaming,0.08
841,Coding,0.19
842,Travel,0.19
843,Books,0.53
844,Books,0.66
845,Music,0.61
846,Travel,0.43
847,Art,0.03
848,Gaming,0.29
849,Gaming,0.59
850,Books,0.27
851,Art,0.54
852,Cricket,0.81
853,Coding,0.79
854,Coding,0.41
855,Travel,0.28
856,Travel,0.6
857,Coding,0.51
858,Books,0.75
859,Travel,0.08
860,Coding,0.58
861,Gaming,0.98
862,Cricket,0.65
863,Art,0.63
864,Travel,0.75
865,Travel,0.66
866,Books,0.5
867,Music,0.28
868,Travel,0.74
869,Art,0.53
870,Coding,0.65
871,Gaming,0.59
872,Cricket,0.1
873,Cricket,0.74
874,Art,0.26
875,Music,0.13
876,Art,0.81
877,Cricket,0.56
878,Coding,0.33
879,Music,0.71
880,Cricket,0.62
881,Art,0.41
882,Coding,0.71
883,Coding,0.21
884,Books,0.34
885,Cricket,0.16
886,Travel,0.32
887,Travel,0.1
888,Music,0.33
889,Gaming,0.02
890,Art,0.52
891,Coding,0.84
892,Books,0.78
893,Travel,0.23
894,Art,0.2
895,Travel,0.71
896,Art,0.43
897,Travel,0.7
898,Books,0.19
899,Books,0.73
900,Gaming,0.4
901,Gaming,0.17
902,Coding,0.4
903,Art,0.8
904,Travel,0.43
905,Cricket,0.44
906,Music,0.34
907,Music,0.51
908,Music,0.37
909,Travel,0.36
910,Music,0.39
911,Cricket,0.7
912,Art,0.81
913,Gaming,0.52
914,Books,0.09
915,Gaming,0.79
916,Travel,0.86
917,Coding,0.39
918,Coding,0.69
919,Books,0.59
920,Books,0.74
921,Books,0.17
922,Cricket,0.35
923,Books,0.8
924,Gaming,0.34
925,Art,0.62
926,Music,0.62
927,Gaming,0.94
928,Travel,0.9
929,Books,0.99
930,Books,0.66
931,Music,0.32
932,Cricket,0.37
933,Travel,0.04
934,Gaming,0.48
935,Gaming,0.41
936,Travel,0.04
937,Books,0.56
938,Books,0.66
939,Travel,0.22
940,Travel,0.23
941,Cricket,0.51
942,Cricket,0.66
943,Books,0.55
944,Art,0.22
945,Travel,0.33
946,Cricket,0.66
947,Travel,0.21
948,Books,0.47
949,Gaming,0.4
950,Music,0.48
951,Coding,0.22
952,Coding,0.41
953,Travel,0.47
954,Music,0.25
955,Gaming,0.15
956,Travel,0.24
957,Travel,0.29
958,Music,0.97
959,Music,0.63
960,Travel,0.9
961,Art,0.23
962,Cricket,0.76
963,Travel,0.47
964,Books,0.97
965,Art,0.69
966,Music,0.81
967,Gaming,0.77
968,Gaming,0.73
969,Gaming,0.09
970,Cricket,0.15
971,Travel,0.58
972,Music,0.8
973,Music,0.47
974,Art,0.53
975,Gaming,0.81
976,Coding,0.23
977,Cricket,0.21
978,Books,0.97
979,Books,0.4
980,Cricket,0.46
981,Travel,0.38
982,Cricket,0.07
983,Art,0.71
984,Gaming,0.42
985,Travel,0.37
986,Coding,0.6
987,Travel,0.43
988,Coding,0.62
989,Gaming,0.65
990,Cricket,0.59
991,Books,0.57
992,Books,0.98
993,Art,0.93
994,Coding,0.32
995,Art,0.95
996,Cricket,0.0
997,Cricket,0.3
998,Books,0.65
999,Music,0.78
